sentence,class
If a visit without appointment  V1  is needed  planned works transfer the request to a technician and waits for feedback with the info concerning the V1,Relevant
While planned work is waiting  a technician gets the request  carries out the visit and transfers info to planned works before being done with V1,Relevant
When planned works get the V1 info  they can move on and prepare a file for a technical visit  V2 ,Relevant
If a V1 is not needed  planned works directly prepare a file for a technical visit,Relevant
Planned works then plan V2 with the client,Relevant
After  they send a request to agents to know their availability,Relevant
When the agents get the request  they process it taking into account geographical and technical skills and send back their availabilities to planned works,Relevant
After receiving the agents  availability  planned works confirm the appointment with the client and send the file to a technician,Relevant
They then wait for feedback while the technician gets the request  carries out a technical visit and sends their feedback,Relevant
When the feedback is received  planned works handle it and then assess if civil engineering is required,Relevant
If it is not required the processing is done,Relevant
Otherwise  the feedback is sent to the contractor and the processing is done,Relevant
The subscription process is facilitated by the digital transformation  in usual context the customer and the company are engaged into an endless mail exchange demanding the documents for the subscription,Irrelevant
Thanks to Flora a new client only needs to enter some information about his property and his insurance fee is automatically calculated using the dimension and the location of his property,Relevant
If the new client is not in the defaulters  database  there is no need for an employee to take part in the process  the contract and insurance details will be automatically digitally created and sent to the customer,Relevant
If the client is indeed in the defaulter s database  Flora needs to conduct a short investigation to determine if they accept the client or not before finishing the process following the classical way,Relevant
By using this process  customers are now able to modify their contract online  following a move for instance  by simply entering details about their new property,Irrelevant
Their new price is calculated in the same way as in the subscription process  and the rest is also similar  contract and insurance details will be automatically created and sent to the customers as well as the new contract start date,Irrelevant
Flora allows the customer to make this report via a chatbox within the mobile app in a few steps,Irrelevant
Of course after the declaration  an external contractor will come to your place to contact the damage but there is no need to extra paperwork that is usually used with the traditional way,Relevant
The following process is of high interest as switching insurance can be really difficult and require documents and long procedures from both the former and the new insurance company,Irrelevant
Noting that  this is actually a sub process of the subscription as most new clients are often covered before subscribing to Flora,Irrelevant
To complete the process  customers are invited to enter different information about their former contract such as the company and their contract number,Relevant
Then the resignation form is generated and signed online by clients using Itsme  Belgian Mobile ID initiative ,Relevant
The rest of the process is handled by Flora  which will deal with the former insurer and will send them the resignation form,Relevant
Once these tasks are completed  details about the former contract terms end date and the new contract start date are sent to customers,Relevant
At last  the new contract will automatically start at the end of the former one,Relevant
By using Flora  a procedure that can take several days for clients is now completed in a few minutes,Irrelevant
Filling a complaint is one of the most common processes inside an insurance company,Irrelevant
This is usually a very tedious process for the client but now thanks to the new channel of communication  it is much easier for the clients using the Flora s application in order to fill a complaint  this can be done in few minutes,Irrelevant
The prospection and commercial process is triggered by the sales engineers who study the requirements of the prospects potential clients,Relevant
Then the CEO COO elaborate sales strategy and set individual goals,Relevant
Sales Engineers receive requests for quotation from clients and afterwards they consider whether the project submitted by the customers is feasible for Alpha or not,Relevant
If not  the request is declined and the process is stopped,Relevant
But if the quotation is feasible  sales engineers work together with the help of R D engineers to make a technical and commercial offer and ask for client s agreement,Relevant
If the customer s answer is not favorable  then they try to know on which point they failed to interest the customer  and then the process is stopped,Relevant
But conversely if the customer s response is favorable then back office registers new client and its order in the ERP system,Relevant
The sales engineers compare the order with the quotation made at the customer  price  quantity  product description  delay  and after that  a contract is written by the CEO in collaboration with the sales engineer  with the possibility of having some negotiations with the customers on commercial terms,Relevant
If the order is compliant with the offer made  the back office checks the availability of the product and the production delay announced by the ERP system,Relevant
Otherwise  the continuity of the process goes back to the steps before  there are once again negotiations with the customers in order to find a common agreement ,Relevant
When these two tasks are completed  the back office confirms and validates the order to the client  and they register the complete order in the ERP system,Relevant
Once this last step is completed  the prospection and commercial process ends,Relevant
The R D process starts when a need is expressed,Relevant
Sales engineers and R D engineers formalize the request  describe the new product and evaluate the feasibility  cost  strategy coherence   in the early stages,Relevant
Then the CEO COO challenge their analyze and decide if the feasibility is conceivable  the project is stopped if it is not the case ,Relevant
Sales engineers and R D engineers check prototype scale feasibility   conduct tests,Relevant
If the project is technically validated by R D  the production engineers go on by checking industrial feasibility and preparing production file,Relevant
After that step  the Quality Manager certificates the product and requests client s approval by sending them the previous documents,Relevant
If the customer s feedback is good  the bill of materials is made and the current process ends  otherwise the engineers continue to improve the development plans and the process is repeated in the stages of carrying out tests and analyzing feasibility on a prototype scale,Relevant
The process starts when the engineers make the BOM  Bill of Materials  and send the file with the logistical needs defined by a color code,Relevant
Consequently  a need is expressed and registered in the ERP system,Relevant
The supply chain department looks at the BOM and then decides if it needs comparative quotes,Relevant
  If the purchase amount is estimated to be greater than 10000€  comparative quotes are needed,Relevant
In this case  the supply chain department searches suppliers  consults three of them and compare their offers,Relevant
Then  it chooses a supplier,Relevant
  If the purchase amount is estimated to be less than 10000€  the supply chain department does not need comparative quotes and directly selects a supplier,Relevant
After selecting a supplier  there are two options    If this is a new supplier  the specific team  composed by the COO  the head of the supply chain department and the quality manager  performs a supplier audit,Relevant
If the conclusions of this audit are not positive  the supply chain department selects another supplier,Relevant
If the audit is conclusive  the supply chain manager registers supplier s information in the ERP system and sends a notification to the supplier selected,Relevant
  If Alpha Innovations has already worked with this supplier  the specific team sends a notification to the supplier selected,Relevant
Afterwards  the supply chain department establishes the order and receives the material once the supplier has fulfilled the order,Relevant
In some case  a conformity certificate is required  because AISA works with railway companies  RATP for example  or nuclear sector where high level of traceability is mandatory,Relevant
#NAME?
  In some cases  the supply chain organizes quality control for incoming and finished goods and the warehouse clerk checks it,Relevant
Alpha Innovations controls most of the time the products  quality  except when it comes to checking small parts  like basic screws  etc ,Relevant
If the quality control shows material is defective  the supply chain gives the order to the warehouse clerk to return the product to the supplier,Relevant
If the quality control is good  the warehouse clerk stores the product and registers it in the ERP system,Relevant
Finally  the head of supply chain  the quality manager and the COO evaluate the supplier s performance  ask for corrective actions if the supplier is not performant enough  and then the process ends,Relevant
The process starts when the workshop manager receives the project from the R D department,Relevant
With the recommendations from the production engineer  he evaluates which and how many workers must be assigned to this project linked to the difficulty s level of the latter,Relevant
With the help of the supply chain manager  he checks when all the needed material  BOM  will be available in stock at the factory,Relevant
With all this information  he gives an approximation of the delivery date to the customer,Relevant
He receives a set of documents thanks to the ERP system which describes  the BOM  Bill of Materials   mechanical plans  electrical scheme  control prescription    everything that is needed to organize production of the project,Relevant
The supply chain department receives the document and launches a production order to the warehouse clerk who prepares and sends all the materials needed to the workshop,Relevant
At this stage  the workshop manager must prepare assembly aid documents which describe the production process adapted to the type of work to be executed,Relevant
The function of the workshop manager is also to describe the jobs of each technician involved,Relevant
Afterwards  technicians operate  first  they prepare nameplates to be able to identify all the products and cables,Relevant
Secondly  they assembly the systems while they identify themselves at each step of the process for the tracing and consequently the responsibility,Relevant
The workshop manager is responsible for describing the complexity of conformity control which is afterwards operate by the technicians,Relevant
At this stage  test technicians operate the FAI  First Article Inspection   they inspect the finished systems  to see if it is safe  functional and conform to the specifications,Relevant
If all tests are conclusive  the system is sent to the shipment employee who will package and send it to customers with the help of other actors  haulers    ,Relevant
The systems production process ends at the moment the system is submitted to the shipment employee,Relevant
The process is triggered when the product is received by the packaging employee who packages the product,Relevant
Then  two tasks are done in parallel  addition of a suitable ID label to the package and wedging and wrapping to protect the product,Relevant
The packaging employee makes the delivery form and send it to the head of shipment department who is going to give a pick list number and  afterwards  registers the pick list number on the ERP system,Relevant
Later on  the packaging employee fills the picklist with the product s information  weight  date     on the ERP system,Relevant
Subsequently  the employee stores the product in the shipment area,Relevant
After that  the head of shipment management received on the ERP system the picklist completed and then classify the picklist by due date until the delivery day,Relevant
When the delivery day has come  the back office does two tasks at the same time  to prepare the delivery note and print it and prepare the invoice and print it as well,Relevant
After that  the back office sends the documents to all services concerned via the ERP system  i e  accounting ,Relevant
Finally  the packaging employee add the waybill and the delivery note on the package and thereafter he gives the package to the haulers,Relevant
The process ends when the order is sent,Relevant
The process starts when IT equipment is needed by a service manager,Relevant
The request is first analyzed by the head of the IT Department and they have to decide if the request is justified or not,Relevant
If the request is not justified  the process ends,Relevant
If the request is justified  they also have to decide if they accept it or not  in some cases  the request is justified but the solution requested to this need seems to be inappropriate ,Relevant
If the request is not accepted  but stays justified obviously   the service manager has the opportunity to adapt the request and suggests a new request  that the head of IT Department will analyze again and the process starts again,Relevant
The service manager has also the choice to not adapt his request and the process ends in this case,Relevant
But if the request is accepted  then the head of IT department asks for a quote,Relevant
If it is the first time that the supplier works with the company  the purchasing department has to add this supplier in the suppliers evaluation form,Relevant
If the budget or treasury will be affected with this expense  the Chief Financial Officer has to analyze the expense and decides if he validates the expense or not,Relevant
If he does not validate it  then the head of the IT Department has to ask for a new quote to a new supplier,Relevant
If the expense is validated  the head of the IT Department completes the purchase form and then the purchasing department makes the order and sends it to the supplier,Relevant
When the order is ready  the supplier sends it with the purchase documents  that is to say the invoice and the acknowledgement of receipt  to the head of the IT department  who sends after all to the service manager,Relevant
Next  both the head of the IT department and the purchasing department compare the purchase order with the delivery and the invoice,Relevant
If one of them finds something incorrect  they contact the supplier in order to solve the problem and then compare it again and contact the supplier again until everything is in order,Relevant
When everything is correct or if everything was right the first time  the Chief Financial Officer has to validate the purchase,Relevant
If he does not validate it  the comparison process between the invoice  the purchase order and the delivery starts again until the amount to be spent aligns with their expectations,Relevant
If he validates the purchase  then he pays the invoice and the process ends,Relevant
