Sentence,Class
While the kitchen and the sommelier are doing their tasks  the waiter readies a cart,Relevant
 i.e.  puts a tablecloth on the cart and gathers silverware ,Relevant
The waiter is also responsible for nonalcoholic drinks,Relevant
Once the food  wine  and cart are ready  the waiter delivers it to the guest’s room,Relevant
After returning to the room-service station  the waiter debits the guest’s account,Relevant
The waiter may wait to do the billing if he has another order to prepare or deliver,Relevant
A customer brings in a defective computer and the CRS checks the defect and hands out a repair cost calculation back,Relevant
If the customer decides that the costs are acceptable  the process continues  otherwise she takes her computer home unrepaired,Relevant
The ongoing repair consists of two activities  which are executed  in an arbitrary order,Irrelevant
The first activity is to check and repair the hardware  whereas the second activity checks and configures the software,Relevant
After each of these activities  the proper system functionality is tested,Relevant
If an error is detected another arbitrary repair activity is executed  otherwise the repair is finished,Relevant
The party sends a warrant possession request asking a warrant to be released,Relevant
The Client Service Back Office as part of the Small Claims Registry Operations receives the request and retrieves the SCTT file,Relevant
Then  the SCT Warrant Possession is forwarded to Queensland Police,Relevant
The SCTT physical file is stored by the Back Office awaiting a report to be sent by the Police,Relevant
When the report is received  the respective SCT file is retrieved,Relevant
Then  Back Office attaches the new SCT document  and stores the expanded SCT physical file,Relevant
After that  some other MC internal staff receives the physical SCT file  out of scope ,Relevant
Each morning  the files which have yet to be processed need to be checked  to make sure they are in order for the court hearing that day,Relevant
If some files are missing  a search is initiated  otherwise the files can be physically tracked to the intended location,Relevant
Once all the files are ready  these are handed to the Associate  and meantime the Judges Lawlist is distributed to the relevant people,Relevant
Afterwards  the directions hearings are conducted,Relevant
After a claim is registered  it is examined by a claims officer,Relevant
The claims officer then writes a settlement recommendation,Relevant
This recommendation is then checked by a senior claims officer who may mark the claim as OK or Not OK,Relevant
If the claim is marked as Not OK  it is sent back to the claims officer and the recommendation is repeated,Relevant
If the claim is OK  the claim handling process proceeds,Relevant
In the context of a claim handling process  it is sometimes necessary to send a questionnaire to the claimant to gather additional information,Irrelevant
The claimant is expected to return the questionnaire within five days,Relevant
If no response is received after five days  a reminder is sent to the claimant,Relevant
If after another five days there is still no response  another reminder is sent and so on until the completed questionnaire is received,Relevant
Mail from the party is collected on a daily basis by the Mail Processing Unit,Irrelevant
Within this unit  the Mail Clerk sorts the unopened mail into the various business areas,Relevant
The mail is then distributed,Relevant
When the mail is received by the Registry  it is opened and sorted into groups for distribution  and thus registered in a manual incoming Mail Register,Relevant
Afterwards  the Assistant Registry Manager within the Registry performs a quality check,Relevant
If the mail is not compliant  a list of requisition explaining the reason for rejection is compiled and sent back to the party,Relevant
Otherwise  the matter details  types of action  are captured and provided to the Cashier  who takes the applicable fees attached to the mail,Relevant
At this point  the Assistant Registry Manager puts the receipt and copied documents into an envelope and posts it to the party,Relevant
Meantime  the Cashier captures the Party Details and prints the Physical Court File,Relevant
The process starts when a client cannot find a product at a local shop of HomeDeco,Relevant
Client requests to a clerk if the product is available at the local warehouse,Relevant
The clerk checks the availability of the product with the ERP system of HomeDeco,Relevant
If the product is available at the local warehouse  the clerk makes a request to a warehouse manager to deliver the product to client at clerk’s desk directly,Relevant
If the product is not available  the clerk asks client if he would like to order that product or not,Relevant
The product is normally delivered within 5 days at the local shop,Relevant
If client refuses the request  the process ends,Relevant
Otherwise  the clerk makes an order for him,Relevant
To make an order  a client must exist in the ERP system of HomeDeco,Irrelevant
When the clerk finishes the order  he prints the order and invoice for client so that he can use for picking up the product when it is delivered and paying at checkout respectively,Relevant
In addition  HomeDeco allows payment online also,Irrelevant
If the payment is not received within two days  the order is cancelled and a notification message is sent to client,Relevant
When the payment is received  the order is sent to the central warehouse and a message is sent to inform client that the product will be delivered within 5 days,Relevant
When the product is delivered at the local shop  an sms is sent to inform client the availability of the product at the local shop and he can pick up the product at any time  and the process is terminated,Relevant
If the product is not delivered within 5 days  a notification is sent to client by asking him if he either maintains or cancels the order,Relevant
If client wishes to cancel the order  HomeDeco reimburses client directly to his bank account and the process ends,Relevant
Otherwise  a coupon of 20  of reduction for next purchase is offered to client and it is sent by email,Relevant
If the product is not delivered within 10 days  the order is definitely cancelled  HomeDeco reimburses directly to client’s bank account and notifies client about the cancelation,Relevant
The process starts when a Travel Agency received a flight reservation request from a client by email or phone,Relevant
Travel Agency searches and evaluates flights based on client’s travel preferences,Relevant
 travel dates  airport ,Irrelevant
Then  Travel Agency sends the most interesting flights to client,Relevant
 including itinerary  price ,Irrelevant
and waits for the answer,Relevant
After 24 hours  if the answer is not received  a reminder is sent and client has another 24 hours to answer,Relevant
If no answer is received  the request is cancelled and Travel Agency notifies client,Relevant
Client can provide three possible responses,Irrelevant
Client rejects all the proposed flights or accepts one of the proposed flights  or changes travel preferences,Relevant
For the latter  the process restarts  it is considered as a new request,Relevant
In case of a flight is chosen  Travel Agency requests client’s personal information such as first name  last name  date of birth  number of passport ,Relevant
so that Travel Agency can make a booking with airline company and it is valid for 7 days,Relevant
If there is no answer from client regarding the personal information within 48 hours  the request is cancelled and Travel Agency notifies client,Relevant
After the booking is done  Travel Agency sends flight information and a link to proceed the payment online to client,Relevant
One day before the expiration date  Travel Agency sends a reminder to client if payment is not received,Relevant
When the payment is received  Travail Agency completes the booking with airline company and notifies client by sending an e-Ticket,Relevant
If no payment is received within 7 days  the booking is cancelled with notification to client,Relevant
When a claim is received  it is first checked whether the claimant is insured by the organization,Relevant
If not  the claimant is informed that the claim must be rejected,Relevant
Otherwise  the severity of the claim is evaluated,Relevant
Based on the outcome  simple or complex claims   relevant forms are sent to the claimant,Relevant
Once the forms are returned  they are checked for completeness,Relevant
If the forms provide all relevant details  the claim is registered in the Claims Management system  which ends the Claims Notification process,Relevant
Otherwise  the claimant is informed to update the forms,Relevant
Upon reception of the updated forms  they are checked again,Relevant
The loan approval process starts by receiving a customer request for a loan amount,Relevant
The risk assessment Web service is invoked to assess the request,Relevant
If the loan is small and the customer is low risk  the loan is approved,Relevant
If the customer is high risk  the loan is denied,Relevant
If the customer needs further review or the loan amount is for $10 000 or more  the request is sent to the approver Web service,Relevant
The customer receives feedback from the assessor or approver,Relevant
The process of Vacations Request starts when any employee of the organization submits a vacation request,Relevant
Once the requirement is registered  the request is received by the immediate supervisor of the employee requesting the vacation,Relevant
The supervisor must approve or reject the request,Relevant
If the request is rejected  the application is returned to the applicant/employee who can review the rejection reasons,Relevant
If the request is approved a notification is generated to the Human Resources Representative  who must complete the respective management procedures,Relevant
The process of an Office Supply Request starts when any employee of the organization submits an office supply request,Relevant
Once the requirement is registered  the request is received by the immediate supervisor of the employee requesting the office supplies,Relevant
The supervisor must approve or ask for a change  or reject the request,Relevant
If the request is rejected the process will end,Relevant
If the request is asked to make a change then it is returned to the petitioner/employee who can review the comments for the change request,Relevant
If the request is approved it will go to the purchase department that will be in charge of making quotations  using a subprocess  and select a vendor,Relevant
If the vendor is not valid in the system the purchase department will have to choose a different vendor,Relevant
After a vendor is selected and confirmed  the system will generate and send a purchase order and wait for the product to be delivered and the invoice received,Relevant
In any case the system will send a notification to let the user know what the result was,Relevant
In any of the cases  approval  rejection or change required the system will send the user a notification,Relevant
If an insurant could be possibly subrogated against  I get information about that,Relevant
I check that case and if the possibility is really there  I send a request for payment to the insurant and make me a reminder,Relevant
If recourse is not possible  I close the case,Relevant
When we receive the money  I make a booking and close the case,Relevant
If the insurant disagrees with the recourse  I’ll have to check the reasoning of that,Relevant
If he is right  I simply close the case,Relevant
If he is wrong  I forward the case to a collection agency,Relevant
If the deadline for disagreement is reached and we haven’t received any money  I forward the case to the collection agency as well,Relevant
A guest enters the restaurant when feeling hungry,Relevant
He chooses a dish from the changing meal range and waits until it is his turn,Relevant
Following this he places his order with the employee,Relevant
The employee enters the order into the POS system and collects the money from the guest,Relevant
After the payment  the employee sets up a buzzer and passes it on to the guest with the following information: When the buzzer rings  your dinner is ready,Relevant
Afterwards the employee informs the chef of the new meal order,Relevant
The chef prepares the meal and places it in the service hatch,Relevant
He then informs the employee that he has placed the finished meal in the service hatch,Relevant
As soon as the employee is aware that the meal is ready he sets off the guest’s buzzer,Relevant
This is how the guest finds out that his meal is ready for collection,Relevant
He can pick up his meal and eat it,Relevant
As soon as the guest appears at the service hatch  the employee hands over his meal,Relevant
Should a guest not react to the buzzer  the employee calls for him after 5 minutes  if necessary several times in a row,Relevant
henever a company makes the decision to go public  its first task is to select the underwriters,Relevant
Underwriters act as financial midwives to a new issue,Irrelevant
Usually they play a triple role: First they provide the company with procedural and financial advice  then they buy the issue  and finally they resell it to the public,Irrelevant
Established underwriters are careful of their reputation and will not handle a new issue unless they believe the facts have been presented fairly,Irrelevant
Thus  in addition to handling the sale of a company’s issue  the underwriters in effect give their seal of approval to it,Relevant
They prepare a registration statement for the approval of the Securities and Exchange Commission  SEC ,Relevant
In addition to registering the issue with the SEC  they need to check that the issue complies with the so-called blue-sky laws of each state that regulate sales of securities within the state,Relevant
While the registration statement is awaiting approval  underwriters begin to firm up the issue price,Relevant
They arrange a road show to talk to potential investors,Relevant
Immediately after they receive clearance from the SEC  underwriters fix the issue price,Relevant
After that they enter into a firm commitment to buy the stock and then offer it to the public  when they haven’t still found any reason not to do it,Relevant
When a visitor wants to become a member of Barcelonas ZooClub  the following steps must be taken,Irrelevant
First of all  the customer must decide whether he wants an individual or family membership,Relevant
If he wants an individual membership  he must prepare his personal information,Relevant
If he wants a family membership instead  he should prepare the information for its spouse and spawn as well,Relevant
The customer must then give this information to the ZooClub department,Relevant
The ZooClub department introduces the visitors personal data into the system and takes the payment request to the Billing department,Relevant
The ZooClub department also forwards the visitors information to the marketing department,Relevant
The billing department sends the payment request to the bank,Relevant
The bank processes the payment information and  if everything is correct  charges the payment into users account,Relevant
Once the payment is confirmed  the ZooClub department can print the card and deliver it to the visitor,Relevant
In the meantime  the Marketing department makes a request to mail the Zoo Clubs magazine to the visitors home,Relevant
Once the visitor receives the card  he can go home,Relevant
