sentence,class
For example a waiting time of 9 minutes before the arriving of Deliveroo s employee,Irrelevant
The employee notifies that he is in front of the customer s door,Relevant
The customer takes its order and the process is finished,Relevant
Meti is a small steel company  which produces metal sheets,Irrelevant
 The process starts when a client submits an order by mail,Relevant
 The technical service department cheeks the order and determines if the request is feasible or not,Relevant
 If it is not feasible  the process ends by sending a rejection email to the customer,Relevant
 If the request is feasible  the technical service department makes a quote and sends it to the client,Relevant
 In any case  whether the order is rejected or not   the mail is sent to the customer service department and this department creates a fil in the software with the information of the client and his request,Relevant
 This software used is SRD,Irrelevant
 If the client rejects the quote  the customer service department closes the file,Relevant
 If the client accepts the quote  the accounting department creates the invoice while the production department starts to make the order,Relevant
 After that  when the production department has finished the order  the accounting department notifies the client and sends the invoice,Relevant
 Finally  the client picks up the order and the process is finished when the invoice is paid,Relevant
Stia is a small steel company  which produces metal sheets,Irrelevant
 The process starts when the production department informs about the needsto purchase goods to finish an order,Relevant
 The head of the workers transmits it to the technical department who request a quote from a supplier and sends it to the accounting department,Relevant
 There are two accountants and one secretary in the company,Irrelevant
 Then  this department checks the company s accounts and if it is possible to buy the goods,Relevant
 If they refuse the request  they send a rejection by mail to the technical department who restarts the process by asking another quote from a supplier,Relevant
 If the request is accepted  they tell it to the technical department who makes the order with the supplier,Relevant
 After receiving the invoice  the accountant pays a deposit and waits that the goods arrive to pay the rest,Relevant
 Finally  the goods arrive in the company and are given to the production department,Relevant
 The process ends with the payment of the whole invoice,Relevant
The process starts when a customer calls or send a mail to the company,Relevant
An employee takes information of the location of the future work to be done,Relevant
A worker goes on site to take some measurements and to ask the type of insulation needed,Relevant
Customer tells work to be done and details,Relevant
Quote is made and sent to client,Relevant
Client accepts the quote,Relevant
Worker goes back to workshop and produce the insulation covers,Relevant
On site worker installs all insulation and covers,Relevant
Customer comes and check finished work on site,Relevant
Invoice is created,Relevant
Confirmation of checked work is sent to office,Relevant
Invoice is sent to customer,Relevant
Customer pays for the work done and checkout the invoice,Relevant
 The process is over,Relevant
The process starts when the client goes to the driving  school   ,Relevant
An employee will register the client with his personal information and ask for payment about 1100€ ,Relevant
When the payment is done  the client will follow 12 hours of theorical courses in a week  ,Relevant
After this week  when he s ready to pass his theory examination  he is going to take an appointment in a driving exam center ,Relevant
The day of the exam  he will pay 15 € and pass the exam  ,Relevant
The person can pass this exam as many time he succeed ,Irrelevant
After it  he will contact the Driging school to schedule his practical courses  ,Relevant
He will follow 20 hours of thoses cources with a driving instructor ,Relevant
After it  if the is able to drive alone  the instructor will provide him the L and a paper which allows him to get provisional licence card to be ordered at the municipality  ,Relevant
If he s not  til he ll be able to drive alone he will follow 6 hours more of practical course with additional fees  ,Relevant
Then the client have 18 months to pass his final practical exam  ,Irrelevant
But first he has to take an appointment in the exam center to pass the perception test  ,Relevant
The test cost 37€ and has to be paid before the test  the client has 2 chance to succeed if not have to follow again 6 hours of practical course  ,Relevant
After succeeding this test we take an other appointment for the final driving test  ,Relevant
The process is finished went the instructor deliver the final paper which allows him to get his driving licence card to be ordered at the municipality ,Relevant
The process starts when the customer buy special item  ,Relevant
The designer check if she has the item in the stock ,Relevant
If yes  put it in a box  go to the post to send it and the process is finished ,Relevant
In the other case she will send an e mail to the customer to notify that the delivery time will be longer than it supposed  around 5 days more  ,Relevant
She ll buy all parts required for the manufacture of the item  max 2 days  ,Relevant
After it she brings it to the clothing workshop ,Relevant
The clothing maker and the designer will negotiate a price and a delay during which the item has to be ready ,Relevant
If the designer is satisfied  she will pay the maker  ,Relevant
She will put it in a box  go to the post to send it and the process is finished ,Relevant
If she is not satisfied  they will work together to manufacture the item and she will pay a part of the basic price ,Relevant
To finished the designer will put it in a box  go to the post to send it to the customer ,Relevant
There are different articles offered by the photo service such as posters  mural decoration  postal cards  calendars  ,Irrelevant
The process starts when the customer clicks on the basket shopping icon after having chosen the format of his pictures,Relevant
  He s redirected to a page on which Media Markt asks him to download pictures from his social networks or from his computer,Relevant
 After adding the pictures  the client has to select the format  the type of paper and the quantity each picture will be printed,Relevant
 He can also modify the pictures if he wants to crop the picture  add an effect ,Relevant
 When he clicks again on his basket shopping after all the modifications  he s redirected to the summarizing page with all his items  showing the total price and quantity ,Relevant
 The client can add a promotion code or delete his order,Relevant
 If he chooses to continue with the payment  he has to choose the shipping mode  to pick up his order in a Media Markt store or they will deliver his order at home,Relevant
 In each case  the customer has then to encode all the data for the billing or connects himself to the website if he already has an account,Relevant
 Then after verifying all his personal details encoded  he confirms the order by clicking on the button  pay  ,Relevant
 The customer chooses his preferred type of payment  online obligatory  and pay,Relevant
 Once the order is finalised  Media Markt sends an email to confirm the order to the customer,Relevant
 Media Markt prints the pictures and packed them,Relevant
 Then they send it to the DPD that will be in charge to deliver the order at the customer s address if he chose this option,Relevant
 Otherwise  the customer goes to the store  asks his order at the service customer desk  that asks to sign a reception paper and gives the package,Relevant
 This is how the process ends,Relevant
Carrefour Market next to my home is my favorite store because it is easy to recognize where I can find my articles,Irrelevant
 Since we re still under the Covid conditions  I have to the grocery shopping for my sister and I alone,Irrelevant
 I drive to the supermarket and park my car,Relevant
 Then I put a mask on my face and look for a coin to get my trolley,Relevant
 At the entrance of the supermarket  I disinfect my trolley and my hands,Relevant
 I do all my grocery shopping  trying to respect the 30 minutes allowed and check my list of items,Relevant
 When I finish to get all the articles I needed  if I have less than 10 articles  I use the self scan but if I have more  I m waiting in the line for the cash registers  which is more usual as I tend to not go back every time to the supermarket  ,Relevant
 When I see a free cashier or one calls me  I put all my articles on the conveyor belt,Relevant
 The cashier scans all my articles while I put them into a bag,Relevant
 The cashier asks if I have a loyalty card if I didn t show it before and scan it,Relevant
 Then  I proceed to the payment by cash or with credit card,Relevant
 The cashier gives me back the change if I paid by cash and it wasn t the right amount  then hands me the bill,Relevant
 I go back to my car  put my bags inside it and then put back the trolley at its place,Relevant
 Finally  after having disinfected my hands with my personal sanitizer gel and removed my mask  I leave the parking and return home,Relevant
The business process starts when the customer enters the snack,Relevant
O Tacos is a snack that offers French tacos,Irrelevant
The customer makes the order at the counter,Relevant
The cashier takes the order  and he encodes the order on the computer,Relevant
The system notifies the order to the kitchen,Relevant
The client pays,Relevant
The client gets the receipt and gets a device that will ring when the order will be ready,Relevant
The device is round and black with the logo of the snack on it,Irrelevant
The client gets a seat at a table and waits for his order,Relevant
The client choose his table  on the first or second floor,Relevant
 The cook prepares the meal,Relevant
 The device rings to notify that the meal is ready,Relevant
 The client goes to get his order and comes back with the meal at his table,Relevant
 The client leaves after finishing his meal and the process is finished,Relevant
The process starts when a student sends his documents to the Allocations d Études   Fédération Wallonie Bruxelles to get a grant,Relevant
 He either does it via post or the internet for example,Irrelevant
It is easier to do it via the internet,Irrelevant
When the Allocations d Études   Fédération Wallonie Bruxelles receives the documents  an administrator is assigned to the student,Relevant
The administrator can be a man or a woman,Irrelevant
The administrator analyses the documents,Relevant
If nothing is missing  he closes the case and sends the decision to the student,Relevant
If some documents are missing  the administrator sends and email to ask for the missing documents,Relevant
The student has 30 days to respond,Irrelevant
If he does not respond within 30 days  he is notified that his case is closed  and he will not receive a grant  the process is finished,Relevant
When the student sends the documents within 30 days  the administrator checks the documents,Relevant
The administrator communicates the answer through postal mail to the student,Relevant
If it is a negating answer  the student is notified that he will not receive a grant and the process is finished,Relevant
If it is a positive answer  the student is notified that he will receive a grant and how much he will receive,Relevant
When the student receives his grant  the process is finished,Relevant
The grant can vary from 400 to 5000 euros,Irrelevant
A student has bad grades in statistics and wants to take online courses,Irrelevant
The process starts when a student goes on the platform of PM Network,Relevant
An automatic chatbox opens and asks the student for his choice of course,Relevant
The student asks for a specific course on the platform,Relevant
The student chooses his tutor and validates his choice,Relevant
For example  the tutor named Lara and specialized in marketing,Irrelevant
The platform shares the schedule of the monitor in a new page,Relevant
The student selects the slot timetable,Relevant
He can change the visualization of the schedule  calendar   by day or by week,Irrelevant
He encodes his personal information and responds to a few questions,Relevant
The last step for the student is to proceed with the payment of the course,Relevant
When the course is booked  a message is sent to the tutor with all the information,Relevant
The process ends when the tutor validates the course,Relevant
Lea and Lara are hungry and want to eat a sandwich during the lunch pause,Irrelevant
The process starts when Lea calls  Poivre   Sel ,Relevant
She communicates the order to the waiter,Relevant
For example  two meatballs sandwiches,Irrelevant
Lea and Lara take the car to drive to the restaurant  Poivre   Sel ,Relevant
Meanwhile  the waiter at  Poivre et Sel  prepares the sandwiches,Relevant
They arrive a bit early  so they chat in the car,Relevant
Lea enters the restaurant and approaches the counter,Relevant
The waiter asks her for her order,Relevant
Lea receives the order and gives it to Lara,Relevant
Lea adds a soda to the order,Relevant
The waiter calculates the total and gives her her receipt,Relevant
The process ends when Lea pays the order,Relevant
Then  she leaves the restaurant and goes eat with Lara,Relevant
  La Coccinella  is a pizzeria located in Visé  in the province of Liège  and is open every day from Tuesday to Sunday,Irrelevant
 The business process starts when a customer calls the pizzeria to take an order,Relevant
 The phone rings at the pizzeria and an employee pick up the phone,Relevant
 The employee asks the order to the customer,Relevant
 The customer tells his order and the employee write down the order at the same time,Relevant
 For example   I would like a 4 Cheese pizza  2 Margarita pizza s and 1 Bolognese pizza please,Irrelevant
 Then the employee tells the customer at what time he can pick up his order at the pizzeria and asks him its name,Relevant
 For example   You can pick up your order at 7 15 pm ,Irrelevant
 The customer tells its name,Relevant
 The employee who took the order forwards it to the pizza chef,Relevant
 The pizza chef prepares the order,Relevant
 The customer goes to the pizzeria,Relevant
 The customer pays by card or by cash,Relevant
 An employee supplies the customer with its order,Relevant
 The customer takes his order and go back home to eat pizza,Relevant
 End of the process,Relevant
  Visé voyages  is an independent travel agency in Visé  in the province of Liège,Irrelevant
 The customer enters the agency,Relevant
 The employee takes charge of the customer and the customer sit at the desk,Relevant
 The employee asks him its preferences,Relevant
 For example   I would like to go Madagascar with my wife between July 20 and August 15 for 2 weeks,Irrelevant
For example  I would like a 5 star hotel  with a private beach and at least one swimming pool,Irrelevant
 I have an unlimited budget,Relevant
 The employee looks for different hotels on his computer and shows them to the customer,Irrelevant
 Either the customer likes a hotel or not,Irrelevant
 If the customer does not like any hotel  the employee can give him catalogs to look by himself or not  and he leaves the travel agency,Relevant
 The business model is over,Relevant
 If the client likes a hotel  he asks the employee to book it,Relevant
 The employee asks the client some personal information,Relevant
 For example  he asks its name  ID card  address  birthdate     Example sentence ,Relevant
 The client gives his personal information and the employee filled out the booking form,Relevant
 The client signs the booking form,Relevant
 The client pays a deposit by card or by cash,Relevant
 The employee gives documents to the client with the booking confirmation,Relevant
 The employee gives further information about the final payment and ask the client how he will receive the travel documents  either he comes to pick up its documents in the travel agency  or he receives them by mail,Relevant
 The client tells his preference,Relevant
 The client leaves the agency,Relevant
 This is the end of the business process,Relevant
Colruyt is a Belgian supermarket chain,Irrelevant
 Concerning the cash desk  the process starts when a client arrives with his trolley at the cash desk  they have to let their  full  trolley next to an empty trolley that is already standing at the cash desk,Relevant
 The cashier enters then his personnel number on the screen next to him and say hello to the client,Relevant
 The cashier also asks the client if he has his Extra card or discount vouchers  if the client has them  the cashier needs to scan them and has to put the vouchers in a special drawer,Relevant
 However  it is not necessary that the cashier scans the card and the vouchers before scanning the articles  he can scan them while scanning the articles,Irrelevant
 The cashier scans the products that are in the client s trolley,Relevant
 Once the products are scanned  the cashier can hear a sound to confirm it is well scanned and the cashier has to transfer them in the trolley that was empty when the client arrived at the cash desk,Relevant
 The cashier usually scans the barcode or the QR code standing on the product for example,Irrelevant
 However  concerning fruits and vegetables that are in bulk  the cashier needs to put them in the scale and type the number associated with the fruit on the screen  for example  ‘2929  is the number of trusses of tomatoes while ‘55  is the number of tomatoes without trusses ,Relevant
 There is a little notebook under the screen with a list of the fruits and vegetables and their associated numbers to help the cashier,Irrelevant
 When the scale has weighted the fruits and vegetables well  the cashier will hear a sound to confirm that it is weighted,Relevant
 When the cashier is not able to scan the barcode or to find the fruit s number  he has to make a call to a colleague to help him  the colleague he will call depends on the department from where the product is  for example  the ‘fridge room  or the shop  and from where his colleagues are working at that moment,Relevant
 For example  if the product the cashier doesn t find the barcode is from the fridge room  he will call a colleague that is working at that moment in the fridge room to ask for the product number,Irrelevant
 There is a schedule which is displayed at the checkout where you can see who is in which department and at what time,Irrelevant
 The cashier transfers all the products to the trolley that was empty at the beginning ,Relevant
 the cashier clicks on the screen on the button ‘Finished ,Relevant
 If something is remaining in the scale  a popup will appear on the screen  preventing the cashier from accessing the payment screen,Relevant
 If nothing is remaining in the scale  the window of the cashier screen will close,Relevant
 Then  the cashier will invite the client to follow him to another screen in order to pay,Relevant
 The cashier will enter his personnel number again and will tell the client the amount of money he has to pay,Relevant
 Then  he will select on the screen whether the client pays with his card  restaurant ticket or cash,Relevant
 The cashier will encode the amount that the customer pays  depending on the means of payment ,Relevant
 When all the amount is paid  the cash drawer will open and the receipt will be printed automatically,Relevant
 The cashier will close the cash drawer  give the receipt to the customer and say goodbye,Relevant
 Finally  the customer leaves the shop with his shopping trolley  the process is finished,Relevant
Amazon is an e commerce website where you can find everything you want to,Irrelevant
 When a client wants something  he  type the name of the item in the search bar,Relevant
 Then  the client will be proposed a multitude of products related to what he has written in the search bar,Relevant
 Afterwards  the customer clicks on an article he likes and click on  add to basket  if he wants to buy it,Relevant
 He will be proposed complementary items to the item he has chosen ,Relevant
 for example  if he buys a coffee machine  he will be offered to buy the capsules that go with it ,Irrelevant
 Then  he will have the opportunity to either continue his purchases or to click on  place the order ,Irrelevant
 If the client decides to place the order  he will be asked his personal information  name and address for the shipment ,Relevant
 Also  he will be asked how he wants the parcel to be shipped  fast or normal service   ,Relevant
 Finally  the customer will have to pay,Relevant
 When the payment is confirmed  the client will receive an email of confirmation with the date at which the parcel is supposed to arrive,Relevant
 Then  Amazon gives the parcel to a distributor which will deliver the parcel to the client while the client will have the opportunity to track his parcel in order to know where the parcel actually is for that moment,Relevant
 Finally  the client receives his parcel and the process is finished,Relevant
Colruyt Group is a Belgian supermarket company,Irrelevant
 This supermarket also offers a drive in service to pick up shopping ordered online,Irrelevant
 The process starts when the customer logs in to their MyColruyt application,Relevant
 Colruyt analyses customer preferences and offers recipes in its application along with the products needed to prepare them,Relevant
 The shop also compares the prices of its competitors in order to set its prices as low as possible and to offer advantages with its Xtra card,Relevant
 The customer makes his shopping list on his app,Relevant
 He chooses mushrooms  chicken and potatoes  for example,Irrelevant
 Then he chooses a collection point  a collection date and makes the payment,Relevant
 This saves him time and frees up some time in his schedule,Irrelevant
 The list is then sent to Collect Go,Relevant
 When the shop receives the shopping list  a worker prepares the list  collects all the requested products and places them in an easily transportable box,Relevant
 Once this is done  the worker drops the package off at the collection point selected by the consumer,Relevant
 Once the package is ready for collection  the customer receives a notification,Relevant
 The customer then goes to the collection point and picks up their shopping list,Relevant
 The recipes selected by the customer are ready to be made with love,Irrelevant
This year  Mrs Tartauxpommes is celebrating her 25th birthday and decides to organise a party to gather her close friends for the occasion,Irrelevant
 However  as we are in the midst of the COVID 19 health crisis  she can only invite 10 of her friends to the party,Irrelevant
 The process begins when guests receive an invitation to a birthday party 1 month before the date,Relevant
 In order to select her guests  Mrs   Tartauxpommes had to choose the friends she really wanted to see on her 25th birthday,Relevant
 She chose some long time friends such as Mr   Tartauxpoires and Mrs  Tarteauxcersies  but also some friends she has not seen for a long time and with whom she has a good relationship such as Mrs  Gateauchocolat and Mr  Tarteauriz,Irrelevant
 A few days before the big day  Mrs Tartauxpommes goes to the supermarket to buy food and drink for her guests,Relevant
 She also rents a tent in her garden so that she can host them outside,Relevant
 The day before  she takes the time to create garlands with cardboard  paint and balloons and other decorations in order to put the finishing touches to the event,Relevant
 Meanwhile  all the guests get together to buy her a present  they give her a parachute jump,Relevant
 The big day arrives  and all the guests go to their host s house,Relevant
 They eat  drink and party to Spanish music,Relevant
 Mrs Tartauxpommes is very happy and has a wonderful 25th birthday,Irrelevant
Marbaise is a shoe shop but it also sells some clothes,Irrelevant
 The process starts when the customer enters into the shop,Relevant
 A seller notifies that a customer has entered,Relevant
 The seller asks the customer if he needs help,Relevant
 The customer asks to the seller for the pair of shoes he is looking for  such as a pair of Nike shoes in size 42 ,Relevant
 The customer tries it on if it is available in the shop  otherwise the employee goes to the stockroom to check if there are any left  Marbaise has a big stockroom to store a lot of items ,Relevant
 If there is a pair of shoes left in the shop s stock  the customer tries them on  otherwise the employee tells the customer that there are none left and the customer leaves  the process is over,Relevant
 If the pair of shoes does not fit  the customer leaves and the process is over and if it fits  the employee scans the shoe box to register it in the cash register,Relevant
 The customer pays at the checkout and leaves with the shoes  the process is fulfilled,Relevant
TUI is a well known travel agency in the Verviers region and is located in the city centre,Irrelevant
 The process starts when the customer enters into the travel agency,Relevant
 The customer expresses the travel characteristics he is looking for to the employee,Relevant
 The employee encodes them in the computer in order to obtain trips that correspond to the customer s request  TUI has a very competent computer system that makes it possible to compare all the different travel offers ,Relevant
 The employee prints out the different travel options and offers them to the customer,Relevant
 Either the customer decides directly and makes a choice on the spot or he leaves the agency and comes back when he is decided  this can be a few days later or even 1 or 2 weeks later ,Relevant
 When the client has decided  the travel agency books the trip for the client,Relevant
 The client pays a deposit or the whole trip to confirm the booking,Relevant
 The agency employee prints out the booking confirmation and gives it to the client,Relevant
 The customer leaves when he has received the confirmation and the process is finished,Relevant
   Tartiflette   is a French recipe  ideal for sharing with family and friends after a dav of skiing,Irrelevant
 The process starts when you start to get hungry for a good  Tartiflette ,Relevant
 You must first preheat the oven to 200 degrees,Relevant
 Then peel the potatoes  dice them and pre eook in a pan of salted boiling water for 5 10 minutes ,Relevant
 In the meantime  fry an onion In a pan with a Iittle fat,Relevant
 Once the 5 10 minutes are up  put your potatoes in the pan with the onion and brown them,Relevant
 Once they are golden  add the lardons and finish cooking them,Relevant
 Meanwhile  cut the Reblochon in half,Relevant
 To make it runnier  it is better to cut it in the direction of the thickness,Irrelevant
 Spread your potato and lardon mixture in a casserole dish and cover it with the Reblochon cheese,Relevant
 Then put your dish in the oven,Relevant
 After 20 minutes of cooking  take your dish out of the oven and enjoy it,Relevant
 The wedding issupposed to be the most beautiful dav of the couple s life and should therefore be planned in advance to avoid stress,Irrelevant
 The process starts with choosing the wedding date at least a yearin advance,Relevant
 Then  you have to decide on the total budget allocated to your wedding,Relevant
 Once you have defined your budget  you need to choose an appropriate venue for the reception ,Relevant
 For example  a restaurant  a banquet hall  a castle  ,Irrelevant
 Next you need to choose your wedding dress ,Relevant
 After that you have to make the guest list,Relevant
 Once the list is made  you have to send invitations to the guests,Relevant
 You have to decide on the wedding menu,Relevant
 Then you have to think about the entertainment for the evening,Relevant
 You need to hire a photographer ,Relevant
 Finally you have to think about the decorations and the process is over,Relevant
The customer needs to be insured,Irrelevant
Customer send insurance request to the insurance company,Relevant
Insurance seller receive the insurance request from the customer ,Relevant
Insurance seller read the customer s request,Relevant
Insurance seller check if the request is a standard one,Relevant
If it is  he prepares standard terms provisions ,Relevant
If it is not  he prepares special terms provisions,Relevant
At the same time  the risk analyst has to analyze the customer s risks,Relevant
For example  based on previous car accidents  age  number of years of experience  etc,Irrelevant
 Then  the insurance seller prepares the contract  terms  premium to pay  etc,Relevant
 The insurance seller sends the contract to the customer,Relevant
 The customer receives the contract ,Relevant
 The customer reads the contract and his terms,Relevant
 If the customer accepts the contract  he sends an acceptance letter,Relevant
 The process is completed ,Relevant
 If the customer refuses the contract  he sends a rejection letter,Relevant
 The process has failed,Relevant
Student needs an internship ,Irrelevant
Student sends his application to the company,Relevant
Human resources department of the company receives the application,Relevant
Human resources department check student s application ,Relevant
For example  his skills  practical experience  interests,Irrelevant
If HR department decides to refuse  it sends a rejection notification to the student  the application has failed,Relevant
If HR department decides to accept  it sends an acceptance letter to the student ,Relevant
 Student sends the internship convention to the HR department,Relevant
 HR department sign the internship convention,Relevant
 HR department sends the signed internship convention to the student,Relevant
 Student receives the signed internship convention by the company ,Relevant
 Student send the internship convention to his University ,Relevant
 The university receives the internship convention signed by the company ,Relevant
 The university signs the internship convention ,Relevant
 The university sends the internship convention signed by both parties to the student ,Relevant
The application is completed,Relevant
The University sometimes need student tutors for some courses,Irrelevant
 When a new student tutor is needed  the assistant in charge of the selection process firstly spots the students who passed the exam with a very good grade,Relevant
 The assistant decides which student they want to contact,Relevant
 The assistant sends an email to the potential candidate to offer them the job,Relevant
 The student might ask for some time to think about the job offer,Relevant
 In that case  they can have a one week delay to make their final decision,Irrelevant
 If the student does not answer or rejects the offer  their application is cancelled and the process starts again with the assistant having to spot another candidate,Relevant
 If the student accepts the offer  the assistant sends them the application form,Relevant
 The student fills in the application form and sends it back to the assistant with a copy of their ID and a  Student@Work  certification,Relevant
 The  Student@Work  certification is a document from the Belgian Government which ensures that the student has not exceeded the amount of hours they can work as a student,Irrelevant
 The professor in charge of the course signs the application form of the student tutor candidate,Relevant
 Once it has been signed by the professor  the necessary documentation is sent by the assistant to the Human Resource Department of the University,Relevant
 The Human Resource Department makes the official contract  prints out two copies and sends them both by post to the student,Relevant
 When they have received the official contract  the student signs both copies,Relevant
 The student then keeps one copy and sends the other to the assistant,Relevant
 The selection process is thus over as the student has their official student tutor contract,Relevant
The process is an order to cash process in a very small engineering and industrial design enterprise,Irrelevant
 The process starts when the company receives a price request for a metallic structure,Relevant
 If the client gives enough information about their need  the company prepares a quote directly,Relevant
 If information is not sufficient or if the client demands a visit  the engineer goes on site first  and then prepares the quote,Relevant
 The quote is sent by email to the client,Relevant
 The client can either accept the quote or refuse it,Irrelevant
 If they refuse  the process is cancelled,Relevant
 Once the quote was accepted  the engineer designs and computes the structure,Relevant
 When the structure calculations are ready  the company sends them to the client for approval,Relevant
 If the client is not satisfied with the structure design or calculation  the engineer adapts it and sends it back to the client,Relevant
 When the structure is approved  the company sends the plans to its subcontractor for production,Relevant
 The company does not produce itself and outsources both production and delivery,Irrelevant
 Meanwhile  the company prepares the invoice,Relevant
 When the subcontractor finishes the production of the metallic structure  it informs the company and then delivers the structure to the client,Relevant
 The company sends the invoice to the client and waits for the payment,Relevant
 If the client has not paid within the payment terms  the company sends a reminder to the client,Relevant
 When the client pays  the file is closed and the process ends,Relevant
After researching the different properties  we select one that corresponds to our search criteria,Relevant
 We contact the seller or the real estate agency for a first visit of the property,Relevant
 Before the visit  we make a pre analysis with the data we have on the property,Relevant
 On the day of the visit  we identify the elements that could be problematic  for example it could be signs of humidity  or walls or ceiling recently repainted,Relevant
 After the visit  we deepen the analysis with quantitative data such as the amount of rents  the taxation of the building  etc,Relevant
 If any renovation work needs to be done  we request a second visit accompanied by an architect or an expert to budget the amount of work,Relevant
 Before making an offer to the seller  we contact the bank to check if the purchase is feasible  then we do some administrative research with the land registry and the administration to check if the building is in urbanistic order or if rental permits are required,Relevant
 After the positive decision of the bank and have had the administrative information  we make an offer to the seller with  if necessary  the amount of renovation to be done to justify a lower price,Relevant
 If the offer is accepted  we communicate it to our solicitor who takes over to take all the legal information and prepare the legal documents,Relevant
 After all the administrative and legal research  the transaction is ready,Irrelevant
 We meet the seller s solicitor with the seller to finalise the transaction by signing the legal deed,Relevant
 If the offer is not accepted  we increase the offer until we reach the limit price fixed beforehand during the financial analysis ,Relevant
The process is completed,Relevant
Before proceeding to any analysis  we check that the parameters such as the level of oil  salt or spices are optimal and then check if the injection settings of the raw materials are at the right values,Relevant
 For example  X gram of salt injected per minute or X ml of oil injected per minute,Irrelevant
 At each defined time interval  take a sample during production,Relevant
 Bring the sample to the analysis laboratory,Relevant
 The sample of chips must be mixed to get a powder,Relevant
 Separate the mixed sample into two portions,Relevant
 The first part of the sample will be mixed with a first chemical liquid solution and then passed through a measuring device,Relevant
 The machine measures the sodium content,Relevant
 It takes five minutes for the device to deliver a series of parameters,Relevant
 These parameters must be transcribed on a record sheet,Relevant
 The second sub sample can now be mixed with another liquid solution and analyzed by another device that will determine other nutritional parameters,Relevant
 The result of this analysis should also be recorded on a record sheet,Relevant
 If a value of the two analyses is out of the range of values established by the quality department at the beginning of the production  the production manager and the quality department must be immediately informed in order to modify the parameters of the production machines,Relevant
 If no anomaly is detected  the analyses continue at regular and defined intervals until the end of production,Relevant
 The complete production record is given to the quality manager at the end of the production cycle,Relevant
Quick is a Belgian fast food chain,Irrelevant
Process starts when a customer arrives at the Quick control terminal,Relevant
The customer selects the desired products,Relevant
The consumer pays ,Relevant
I prefer McDonald s nuggets,Irrelevant
The order terminal provides a stub with an order number ,Relevant
Employees receive the customer s order on their screens ,Relevant
The employees place the order ,Relevant
Employees call the order number ,Relevant
The customer approaches the cashier and identifies himself ,Relevant
Employees give the order to the customer,Relevant
The customer leave the Quick  the process is finished,Relevant
ScandY is a Scandinavian chain selling ready to assemble furniture and housewares in a warehouse like space ,Irrelevant
The process begins when we arrive at the store,Relevant
 We drop the children off at the daycare,Relevant
 We go upstairs,Relevant
 We walk around the shelves in search of the desired object,Relevant
 We find the chosen object,Relevant
 We choose a large wardrobe to put my shoes on ,Relevant
 We note the reference number,Relevant
 We go to the ground floor where the carts are,Relevant
 We look in the shelves for the reference number,Relevant
 we take our object,Relevant
 We go to the cashier,Relevant
 The cashier gives us the amount due,Relevant
 We pay,Relevant
 We receive a strain which serves as a guarantee,Relevant
 We re heading for the exit and the process is over,Relevant
Asos is an online platform  where you can buy this mark but also plenty of others,Irrelevant
The process starts when I enter the platform,Relevant
Thanks to algorithms  Asos know that I am searching for something and propose to me  different clothes based on the purchase I made few weeks before,Relevant
Thanks to the filter I put  Asos will offer me different options,Relevant
I will have a clearer view that what Asos can offer and will find what I was searching for,Irrelevant
For example  a long blue skirt size 34,Irrelevant
Then I continue to search other stuff or to go in the checkout ,Relevant
When I have all I want  the platform will drive me to the checkout where I will have to enter my personal information and I will have to choose the means of payment that I want  PayPal  Mastercard,Relevant
When the order is completed  the employees will prepare the order in the warehouse,Relevant
Asos  warehouse is in the UK and have many employees and technologies to find the skirt quickly,Irrelevant
The order is shipped when the employees finished to pack it and give it to the delivery company,Relevant
I will receive every steps of the delivery such as  the order is completed  the order is shipped  the order is there,Relevant
An employee of the delivery company will supply me with the order I made at home and the process is finished,Relevant
The company « Entre terre et mer » is a restaurant within the Radisson Blu Balmoral hotel ,Irrelevant
The process starts when a customer calls the restaurant to make a reservation,Relevant
For example  a table for 4 people on Wednesday evening,Irrelevant
The employee that has to make the reservation has to check if there is still some place on Wednesday and he has to give the hour when the customer can come,Relevant
When they have found the time that suits them best  the reservation is saved,Relevant
On Wednesday evening  the customer comes with his family and takes the table,Relevant
A waitress will give them the menu when they will be sitting,Relevant
When they know what they want to eat  they call the waitress to give her the order,Relevant
The order will be encoded in the computer and the waitress will sent the message which say to the cooker that he can make the order,Relevant
When the chef finished the order  he calls the waitress,Relevant
The waitress will bring the food to the clients,Relevant
Once the dishes are empty  she will take them away and wait if the clients want other things to eat,Relevant
If there is no other order  the client will ask for the bill,Relevant
The waitress will take the bill out of the computer and gives it to the customer,Relevant
The customer pays cash or pays by card and leaves the restaurant  the process is finished,Relevant
The process began when I saw a post on a Facebook page about an internship opportunity within a digital agency known as  Saga Communication  in Morocco,Relevant
 I started looking for information about the company and checking their reputation  by reading comments  searching for additional information in Google ,Relevant
 Then  I sent them my curriculum vitae by email with my cover letter  and I waited for the answer,Relevant
After a week of waiting for a response  I received a phone call from the company s digital marketing manager  who asked me two questions,Relevant
 First  she asked for my availabilities to set up a meeting the following week  and second  she wanted me to send her my application agreement from my school and a proof of insurance,Relevant
 So  I sent another email with the requested elements,Relevant
 The same day  I received an email from the digital marketing manager  where she acknowledged my email  she told me to wait for another email from the human resources manager to inform me of the day of our meeting,Relevant
3 days later  no email was received  I sent a reminder to the digital marketing manager  she then contacted the human resources manager on her side,Relevant
 A few hours later  I received a call from the HR manager who told me the slot I needed to attend for the meeting,Relevant
 Two days later  a reminder was sent to me so that I would not forget the meeting,Relevant
