If the student has pending books to deliver   the process stops until the student delivers the books. ,Relevant
If the student has not pending books to deliver   the process continues and the librarian scan and deliver the book to the student. ,Relevant
Before leaving   the student signs the loan concessions of the book and keeps it for the next six weeks at most. ,Relevant
A week before the books return date   the student receives an email return day reminder. ,Relevant
The student comes on time as agreed to the library. ,Relevant
While waiting for the librarian   the student can wait in the cafeteria. ,Relevant
The librarian checkout the book and if the loan concessions were respected. ,Relevant
 For example   the librarian checks if the book was ripped or cut. ,Irrelevant
 If everything is in order the student can leave and the process is ended. ,Relevant
However   if the book is damaged or got lost the student will pay a fee before ending the process.,Relevant
La Bodega is a restaurant that offers Spanish cuisine to its customers,Irrelevant
 The process begins when customers arrive at the restaurant,Relevant
 One of the waiters welcomes them   places them at a table and gives them a menu,Relevant
 The waiter waits until the customers are ready to order and then he takes the order of drinks and food,Relevant
 For example   3 Coke   2 paella and 1 tortilla,Irrelevant
 Afterwards   he will say the order of the dishes to the cook,Relevant
 The waiter prepares the drinks and brings them to the table (the waiter is considered to be a barman and waiter at the same time),Relevant
 Meanwhile the cook starts to make the dishes,Relevant
 Once the dishes are finished   the cook tells the waiter,Relevant
 The waiter picks up the dishes in the kitchen and brings them to the table,Relevant
 The customers eat,Relevant
 Once they are finished   the waiter takes them away,Relevant
 The customers ask for the bill,Relevant
 The waiter brings the bill to the customers   they pay and leave   the process is over,Relevant
Basic Fit is a low-cost gym,Irrelevant
 The process starts when the customer arrives at the gym and goes to the reception desk,Relevant
 An employee welcomes him   shows him the prices and tells him that he has the right to have a free session to see if he likes the gym or not,Relevant
 The employee will show him where the changing rooms are and explain how the machines work,Relevant
 The client then begins his free session,Relevant
 After that   he has 2 choices   either he doesn't like it and so he says so and leaves,Relevant
 In this case   the process stops there,Relevant
 Either he likes it and so he goes back to the reception desk to choose the subscription he is going to take,Relevant
 The customer makes his choice between 3 types of subscriptions: Either he chooses the one-month subscription   the 6-month subscription or the one-year subscription,Relevant
 The employee is going to ask him for some personal information in order to encode it in the computer,Relevant
 Then   the customer pays his subscription (the customer can pay by card or cash) and leaves,Relevant
 Afterwards   he comes back to the gym whenever he wants and since this is his real first session   a coach will discuss with him and observe him in order to create his personal programme,Relevant
 (Note: The coach has a diploma   he has a bachelor's degree in sports coaching),Irrelevant
 Once the client has his own programme   he can come back when he wants to train at the gym and can decide to either follow his programme or use all the machines as he wishes,Relevant
 The process will end at the end of his subscription if the client decides not to renew it   but he can also decide to extend it as many times as he wants for the period he wants,Relevant
The citizen receives a convocation to renew his ID card. ,Relevant
Once he has been to the photographer to get a conformed picture   he goes to the municipal administration with the convocation and the picture. ,Relevant
The administration agent takes the digital fingerprints of the citizen and scans his ID picture. ,Relevant
The citizen signs the document on the signpad. ,Relevant
The administration agent asks the ID card to the “SPF intérieur”. ,Relevant
The citizen pays by card or in cash. ,Relevant
The price varies according to the municipal tax applied to the basic price.,Irrelevant
After about 15 days   the administration receives the ID card. ,Relevant
2 days after   the citizen receives a document with his pin and puk codes. ,Relevant
Once he has received it   he comes back to the administration to collect his ID card with the received document. ,Relevant
For that   the administration agent takes again the digital fingerprints of the citizen. ,Relevant
Finally   the citizen taps his pin and puk codes to activate the ID card. ,Relevant
He gives back his previous card to receive the new one. ,Relevant
For a middle-aged citizen   the ID card is valid for 10 years.,Irrelevant
In case that the citizen does not report to the municipal administration   the administration sends him a reminder.,Relevant
New Quita is a chip shop located in Eynatten. ,Irrelevant
The process starts when a customer enters the chip shop. ,Relevant
An employee asks him for his order. ,Relevant
Once the order has been taken   the customer pays by card or cash. ,Relevant
If the customer pays in cash   he has to place the money in the machine provided for this purpose. ,Relevant
The machine is able to give change if necessary.,Irrelevant
After that   the employee gives a box to the customer. ,Relevant
The customer goes to sit at a table.,Relevant
During this time   the employee prepares the customer's order.,Relevant
When the box rings   he goes to the counter to take the plate with his order.,Relevant
He goes back to his table and eats.,Relevant
When the customer has finished eating   he tidies up his plate and leaves.,Relevant
The employee cleans the table where the customer was sitting and the process is completed.,Relevant
Otolift is a company that sells stairlifts,Irrelevant
 The process starts when a customer sees an advertisement of Otolift on the Internet or on a magazine,Relevant
 The customer is attracted by the advertisement,Relevant
 The advertisement are seen on magazines or heard on the radio,Irrelevant
 If he is in need of a stairlift   he calls the call-center in order to get an appointment with a seller for a quote,Relevant
 The call is received by the call center,Relevant
 The call center answers the phone,Relevant
 Depending on where the call comes from   they will put the appointment in the agenda of one of the nine salesmen depending on where the salesman is on a certain day,Relevant
 On the day of the appointment   the salesman goes to the customer   he makes his presentation in order to sell,Relevant
 Here   there are 3 possibilities,Irrelevant
If no direct sale   the salesman fills in the customer's card on his Ipad with all the explanations on what happened (who was there   for whom   customer's budget   for when   ,Relevant
 He puts a date in the software to call the person back to find out what's going on until people have made a decision,Relevant
 If they buy the process in point 3 is started,Relevant
 If they want to wait several months   in this case the salesman will call back later,Relevant
 If they have chosen a competitor   the sale is closed,Relevant
If it is a file with a state subsidy (AVIQ)   the seller then calls back every month to find out if the customer has any news from the AVIQ,Relevant
 AVIQ means “Agence pour une vie de qualité”,Irrelevant
 If so and they buy the process in point 3 begins,Relevant
 For the payment of the stairlift   the customer receives a session of debt and this is given to the assembler when the work is completed,Relevant
 Otolift will then send this claim session back to the AVIQ for payment,Relevant
 If yes and they do not buy from Otolift   the sale is closed,Relevant
 If they did not hear from it yet   the seller will have to call back later,Relevant
If there is a sale   the salesperson is very happy,Irrelevant
 The seller has the order form signed and sends it to the factory in Belgium,Relevant
 He makes the measurements that he will have to send on one hand to the factory in Holland and on the other hand to the factory in Belgium with additional explanations,Relevant
 A few days later   through a simulation thanks to the measurements   we can see if there is a problem with the knees rubbing against the wall,Relevant
 If this problem occurs   the salesman will then call the customer to explain the situation,Relevant
 If there is no problem for him   the sale is concluded   the factory is notified and a person in charge of planning will then contact the customer to find a delivery date and an installation date,Relevant
 For a normal file (non AVIQ)   the client can either pay in cash when the work is completed   or pay it in monthly payment: when the work is completed   the client is billed 40% and the balance can be paid up to 11 times at 0% interest,Relevant
 If the customer says no   the factory is notified and they try to find another solution for the installation of the stairlift,Relevant
  If no other solution is found   the salesman will contact the customer again to explain,Relevant
 Either he accepts and the sale is concluded   or he cancels and the sale is cancelled,Relevant
 The store contains several kitchen expositions,Irrelevant
 First   the client enters into the store and the seller welcomes him and presents himself,Relevant
 It is a little competition between the sellers because they have to have a maximum of sales per month,Irrelevant
 The salesman makes a tour of the store with the customer in order to already know which style of kitchen pleases the customer,Relevant
 When the customer has chosen   he gives the measurements of his kitchen,Relevant
 Based on the measurements of the kitchen   the salesperson asks questions about what type of appliances   what type of sink and what type of mixer tap the customer needs,Relevant
 He then asks about the budget in order to know which type of furniture and which brand of household appliances can be put,Relevant
 Based on the measurements   the seller will look at how to arrange the kitchen plan according to the needs and space,Relevant
 Once the design has been drawn   the seller gives the price of the kitchen with all the discounts,Relevant
 The customer can then buy directly or think about it,Relevant
 If he buys   the payment is as follows: the customer pays a deposit of 30% with the order of the kitchen and the balance is paid before the delivery of the kitchen,Relevant
 If he decides to think about it   the customer is called again a few days later to find out his decision and whether any changes are needed,Relevant
 When the customer decides to order the kitchen   he signs the order form and a fitter is sent to the customer's home to check the measurements,Relevant
 If the measurements are not good   the kitchen is modified according to the measurements given by the fitter,Relevant
 If the kitchen needs a lot of work   the kitchen is redesigned and the customer is called because there is a risk of a price difference,Relevant
 It is a lot of work if the customer made wrong measurements,Irrelevant
 When everything is done   we give the technical plan to the customer and we send the order of the kitchen to the factory with the right measurements,Relevant
 We receive a confirmation from the factory and at that time   we ask the fitter to arrange with the client for an installation date based on the delivery date given by the factory,Relevant
 The fitter then installs the kitchen,Relevant
 If there are problems with a piece of furniture or measurements   the replacement part is recommended so that the erector can complete the kitchen,Relevant
firstly   you have to know that the most used platform is Amazon and that you can reduce the delivery time if you are a premium member.,Relevant
The process begins when a customer want to buy something on line   ( for example: a candle).,Relevant
He will search for the article that he wants   when he has found he will be redirected to his basket   to confirm his order and to pay it. ,Relevant
Then when the payment is made   the customer will receive a notification by email and the sales service will be notified too.,Relevant
The sales service will transfer the purchase order to the department: orders preparation. ,Relevant
They will first check the availability of the product to reduce the quantity available online directly when the order is made. ,Relevant
If it was the last candle available   the department orders preparation will notify it to the purchasing department and to the IT department.,Relevant
 Like that   the first one can place a new order to have this article in stock again and the second department can delete the offer   on the Amazon website while waiting to receive the replenishment. ,Relevant
when an order is placed in an orange box   it means that is still other items available in the warehouse and when it is placed in a blue box it means it was the last one available. ,Relevant
When they have a shortage   they have to wait 5 days more to receive the item.,Relevant
When the order is done   the customer receive an email to say that a transporter will come to take the package and that they have to wait around 3 days to receive the order.,Relevant
The process finish when the customer has received his order in his letterbox or in his hand and that he has received an confirmation email.,Relevant
You begin by looking on internet flights tickets. ,Relevant
For that it exists several websites as for example: Ryanair   Jetcost   Edreams   AirFrance… ,Irrelevant
When you have found your destination and a good price   you book it online or by phone with a travel agency. ,Relevant
Immediately   when the company has received the payment you receive an email and then   the company knows that they have to book a place in the flight for you.,Relevant
After that   you will have to find a hotel. ,Relevant
You can search on Booking (which is the most famous website to book a hotel nowadays). ,Irrelevant
Same   when it is done you have to pay   you receive an email to confirm your order and the hotel knows that they have to prepare your room. ,Relevant
Then you have to prepare your suitcases. ,Relevant
You can have 10kg per suitcase maximum.,Irrelevant
According to the time you will have to come to the airport you will ask to a taxi to come to your house 3h before (if it is an international fly) and 1H30 before if you stay in Europe. ,Relevant
When you are in the airport you have to go first at the counter   to take your tickets. ,Relevant
When it is done   you go to register your suitcases. In general   there are many people   so you have to do the line for 20 minutes. If when you arrive   you have more than 10kg in your suitcase   you have to take off some clothes and to redo the line for 20 minutes to check if you have 10kg. ,Relevant
If not   you do it again until that you have the good weight. ,Relevant
When your suitcase is registered   you have to pass security checks. ,Relevant
Everybody has to do it no matter the flight that you take. ,Irrelevant
It can take a lot of time according the airport where you are (+/- 30minutes). ,Irrelevant
If you are in Brussels airport you have to wait during 40 minutes because it is the largest airport in Belgium and that they only have 5 machines to test everybody. ,Relevant
After that according the time that you still have to wait   you can do shopping   but don't forget to be at least 15 minutes in advance to the boarding gates before your flight time   to be certain to not lose your flight. ,Relevant
The process is done when you are in the plane. ,Relevant
       The Campus Recruitment organizes the “Career Night” on Wednesday   March 17 virtually due to the current health crisis,Irrelevant
       The process begins when the organizing team send the event link to the students of HEC Liège (Master 1   master 2 and alumni)   either by email or on Facebook,Relevant
       Then the student clicks on the Career Center event link he received,Relevant
       The Career Center is a platform where there are a lot of job or internship offers   or events offered by HEC’s partner companies,Irrelevant
       Then he is redirected to the Career Center page   and there he can either click on register   save or exit the page,Relevant
       If he registered to the event   the student receives an e-mail with a confirmation that he is registered,Relevant
 Same if he just saved the event   he will receive an email,Relevant
       The team organizing the event receives a notification that someone has registered or had saved the event,Relevant
       If the student has registered on the Career Center (and only if!)   he can now go on the platform where the event will take place by clicking on the second link provided to him on the email or on Facebook,Relevant
       The student can first creates his user account on the platform by clicking on “sign up” and then on “create user profile”,Relevant
   The student can complete his profile   or he can do it later,Relevant
   The student can now register to the event “Career Night 2021” by clicking on it   and then on “register”,Relevant
   One of the great features of this platform is that students can book interviews in advance,Relevant
   To book interviews in advance   the student can click on a slot with the time he wants to do the interview,Relevant
   Then   the recruiter has a notification that a student wants to meet,Relevant
 The recruiter can either accept or reject the appointment,Relevant
   The student will get an e-mail with the confirmation (or not) that the interview is booked for the event,Relevant
       The insurance company takes care of the management of the unpaid invoices of our clients by their clients,Irrelevant
       One of the clients of the insurance company has an unpaid bill and ask the company to manage this file,Relevant
       The insurance company is notified and receives the file with the name of the debtor and all the information (amount due   etc),Relevant
       The debtor is the client who has not paid the client of the insurance company,Irrelevant
       The insurance company send a first reminder letter to the debtor with the details of the unpaid amount,Relevant
       The client receives a notification that the insurance company has taken over the file,Relevant
       If the debtor pays   the insurance company send the amount back to the client,Relevant
       Many debtors do not pay their debts immediately    other options should be considered,Irrelevant
       If the debtor contests the claim   the insurance company will initiate a dispute procedure,Relevant
   If the debtor says he has payment difficulties   the insurance company starts an installment plan in agreement with the client,Relevant
   If   after 10 days   the debtor has not given any news   the insurance company send a second reminder letter,Relevant
   If   after 20 days and the second reminder letter   there is no payment from the debtor   the insurance company initiates a legal procedure,Relevant
 Bpost is a public limited company which has two main activities: the processing of postal mail   and the management of a network of post offices which distribute postal products   financial products and insurance of subsidiary companies.,Irrelevant
 The business process begins when a customer comes to their nearest Bpost office to send a registered letter. ,Relevant
 First   the customer take their ticket and waits their turn. ,Relevant
 Then   when called   he goes to the counter. ,Relevant
 Next   he chooses a type of registered mail by specifying the country of destination of the mail. ,Relevant
 For example   he can choose standard registered mail   or registered mail with additional insurance. ,Irrelevant
 Then   the Bpost employee gives the customer a dispatch slip to be completed. ,Relevant
 After that   the customer completes the dispatch slip by hand and gives it back to the employee. ,Relevant
 The Bpost employee encodes on the computer the data provided by the consumer on the dispatch slip. ,Relevant
 Then   the employee weighs the package. ,Relevant
 Next   the consumer pays for his shipment in cash   or by card. ,Relevant
 Afterwards   the employee gives the receipt as well as the proof of deposit to the customer and sticks the dispatch slip on the package. ,Relevant
 Finally   the customer can then track his package on the E-tracking application,Relevant
 Bershka is a chain of ready-to-wear stores for men and women. ,Irrelevant
 The business process begins when the customer goes to the Bershka store to return an item ordered on the store's online platform. ,Relevant
 First   the customer walks into the store   and lines up. ,Relevant
 Then   he gives the cashier the items he wishes to return and presents the QR code attached to the purchase invoice. ,Relevant
 The cashier begins by scanning the label of the item to be returned. ,Relevant
 The cashier then scans the QR code. ,Relevant
 Afterwards   the cashier validates the item to be returned on the computer. ,Relevant
 finally   the cashier puts the item back on a hanger   attaches an anti-theft device   and hangs it on the clothes rack. ,Relevant
 The cashier repeats this procedure for each of the items to be returned. ,Relevant
 Once all the clothes to be returned are validated on the computer and hung on the clothes rack with an anti-theft device   the cashier submits a refund request. ,Relevant
 the customer inserts his bank card into the terminal and is reimbursed to the account used for the purchase. ,Relevant
 Finally   the refund is validated   and the proof of refund is printed and given to the customer,Relevant
          The process starts when a customer logs on to Ryanair website to book a flight. ,Relevant
          He chooses a destination. ,Relevant
          He selects departure and return date. ,Relevant
          He selects the flight.,Relevant
          He fills in the personal information. ,Relevant
          He confirms the booking.,Relevant
          He makes an electronic payment. ,Relevant
          He receives an email as confirmation if it is OK. ,Relevant
          He downloads information. ,Relevant
          He must wait 24 hours before the flight for the check-in,Relevant
          He checks in. ,Relevant
          He downloads the ticket. ,Relevant
          Booking completed. ,Relevant
 Vinted is an online platform that allows its users to sell   buy secondhand clothes. ,Irrelevant
 The customer logs on to vinted. ,Relevant
 He searches for clothes he is interested in. ,Relevant
 He often chats with the seller. ,Relevant
 For example   there is a negotiation.,Irrelevant
 The customer buys the item. ,Relevant
 He chooses a delivery point. ,Relevant
 He proceeds to electronic payment. ,Relevant
 Vinted takes a fee. ,Relevant
 The customer receives a confirmation for payment. ,Relevant
 The customer receives an e-mail when the item has arrived. ,Relevant
 The customer goes get his item. ,Relevant
 Uber Eats is a food delivery service company launched in 2015,Irrelevant
 The process begins when a customer logs onto the app,Relevant
 The customer then looks at the different restaurant proposal,Relevant
 For example   there have Chinese food   fast food   sushi,Irrelevant
 Once the restaurant is chosen   the customer clicks on it and must now choose the food he wants,Relevant
 Once the food is chosen   the customer must decide the payment method that suits him,Relevant
 Then   once the payment is done   a waiting period will be indicated,Relevant
 The delivery man can come either by motorcycle   by car or on foot,Irrelevant
 Then he calls you to inform you that he has arrived,Relevant
 Finally   the process is completed once the order is received,Relevant
 The SNCB is a public company   created in 1926   responsible for passenger rail transport in Belgium,Irrelevant
 The SNCB is present in domestic transport   international passengers transport by conventional trains or high-speed trains,Irrelevant
 The process begins when the client intends to travel,Relevant
 The customer first chooses his destination,Relevant
 For example   he may decide to go to the North Sea   to Brussels   to Liège ,Irrelevant
 Once the destination has been chosen   the customer will decide the time and day he wants to take the train,Relevant
 There are a lot of possible slots to take the train   whether it is in the morning   afternoon or evening,Irrelevant
 Once the time and destination are chosen   the customer will be able to proceed to the payment of his ticket,Relevant
 The payment of the ticket can be finalized either at a counter or on his phone,Irrelevant
 The process ends once the ticket is completed,Relevant
      E.Leclerc is a French supermarket   which also offers a “drive” service,Irrelevant
      The process starts when a customer open E.Leclerc website,Relevant
      Customer choose products and put them in box,Relevant
      For example   vegetables and sodas,Irrelevant
      Then   customer enters his information of credit card and pays,Relevant
      When the payment is confirmed   customer choose delivery date,Relevant
      Meanwhile   E.Leclerc is notified that an order is made,Relevant
      After one hour or the next day if it is the end day   the order is prepared,Relevant
      The drive is big with many articles   same as in the supermarket,Irrelevant
  During this time   customer is waiting for information about his order,Relevant
  When the order is completed   E.Leclerc drive notify the customer,Relevant
  The customer drives to the pickup point,Relevant
  The customer scan his card,Relevant
  The drive is notified that the customer is here,Relevant
  One employee comes and delivers the order,Relevant
The client takes the order and leaves the drive   the process is finished,Relevant
      Orange is a mobile operator who provide mobile services and mobile phone,Irrelevant
      The process starts when a customer comes into the shop,Relevant
      Orange employee comes next to the customer and propose his help,Relevant
      The customer explains his needs,Relevant
      Orange employees search the best solution for this client,Relevant
      Then   Orange employees proposes some researches to the client,Relevant
      For instance   a new mobile phone with an engagement,Irrelevant
      The customer can refuse or accept,Irrelevant
      If the customer refuses   the process is finished,Relevant
 If the customer accepts   the employee needs customer information,Relevant
  The customer gives his information and pays,Relevant
  The payment is immediately received,Relevant
  The client can pick-up his order,Relevant
 The process is finished,Relevant
 The process starts when the request of return is made on the website ,Relevant
 The website receives a notification ,Relevant
 The website creates a return label ,Relevant
 Then the customer print the label ,Relevant
 This later repacks the package ,Relevant
 Then the person sticks the label on the package ,Relevant
 The customer drops off this pack to the relay point ,Relevant
 The relay point picks it up ,Relevant
 It sends the package to the shop ,Relevant
 The shops receives the pack ,Relevant
 A verification of the goods is done If the products are good: ,Relevant
 The process of reimbursment is made and a email is sent to the customer ,Relevant
 The customer receives the email ,Relevant
 This later receveives the reimbursment and the process is finished If the products are damaged: ,Relevant
 The shop sends an email to notify the customer that the reimbursment is cancelled ,Relevant
 The person receives the email of cancelation and the process is finished,Relevant
 Every year   it is important to make an appointment with the dermatologist for a routine visit ,Irrelevant
 The process starts when the customer goes to the website ,Relevant
 The customer selects the doctor and the type of appointment required ,Relevant
 He later chooses a date and time ,Relevant
 The customer completes the requested data ,Relevant
 The person validates the summary ,Relevant
 The platform connected to the doctor receives the request ,Relevant
 A summary email is sent to the customer ,Relevant
 The customer receives the email ,Relevant
 The doctor accepts or cancels the request If this is accepted: ,Relevant
 The platform sends a confirmation email ,Relevant
 The customer receives the confirmation email and the process is finished If this is not accepted: ,Relevant
 The platform sends a email to notify the customer ,Relevant
 Cancelation and the process is finished,Relevant
The student   called Emma   wants to apply for a scholarship for an exchange semester,Irrelevant
 To do this   she goes to the website of the organization and creates a profile,Relevant
 The student gives information about her name   age   education   origin   address   email address   phone number,Relevant
 The system of the organization receives the registration and the data,Relevant
 The system stores the data and sends back verification of the registration to the student’s email address,Relevant
 The student logs in to the website and sees the required document for the application,Relevant
 The student uploads all the documents to the website,Relevant
 The system receives it and sends it forward to the evaluation committee   which has 3 juries,Relevant
 The evaluation committee has 2 months to decide about the validation of the student,Relevant
 Each of the evaluation committees needs to verify the document and can send the decision only after that,Relevant
 One of the evaluation committees needs to upload the decision to the system   which will automatically send it to the profile of the student,Relevant
 The system will send an email to the student’s email address about the finalization of the decision as well,Relevant
 If the student is validated   the student needs to wait one month when she receives the money for the scholarship and the process ends,Relevant
 If the student is not validated   then she can require reconsideration and needs to wait another 2 months,Relevant
 If the student is validated for the second try   she needs to wait 1 month when she receives the money for the scholarship and the process ends,Relevant
 If the student is not validated for the second try either   she needs to accept the decision and the process ends,Relevant
 The process started when Tom opened the application and clicked on “Complaint”,Relevant
 The system automatically opens another window,Relevant
 Tom needs to decide the category of his complaint,Relevant
 He can choose between the not delivered item or incorrect item or defective product or other,Irrelevant
 If the product is incorrect   he can choose between the wrong color or the wrong size or a different product or other,Relevant
 If the product is defective   he can choose between scratches or cracks   stains or discoloration   other,Relevant
 If the product is not delivered by the expected date   and the customer complains   the system will send automatically a notification to ask the customer to wait for 5 more days,Relevant
 The system saves this complaint request,Relevant
 If the product hasn’t arrived after 5 days   and the customer asks for this complaint again   the system will send a notification that it will send the refund within 1 week   and the complaint process will be over,Relevant
 In any other cases   after choosing one of the options regarding the item   the customer will be driven to another platform where he needs to verify his claim by sending photos or videos of the item,Relevant
 After sending the asked documents   the system compares the ordered item to the received one (according to the picture/video),Relevant
 If the system doesn’t find similarity   it sends back a notification within 5 minutes   that the claim of the customer is valid and that the repayment process has started,Relevant
 The customer will receive his/her refund within 1 week and the complaint process will be over,Relevant
 However   if the system did find similarity in more than 95%   the claim will be refused by the system and send a notification to the customer about it,Relevant
 The system offers further help   by recommending an assistant through the website,Relevant
 The customer can leave the complaint room   the process ended,Relevant
The process begins when a customer places an item in his bag,Relevant
 For example   a dress,Irrelevant
 Zalando notifies the customer that the item is in his bag,Relevant
 The customer has 2 options: continue shopping or pay his bag,Relevant
 For the first option   the customer stays on the page,Relevant
 For the second option   Zalando asks if the customer has an account or not,Relevant
 If the customer has an account   he connects,Relevant
 If the customer does not have an account   he signs up,Relevant
 Zalando requests the delivery address from the customer,Relevant
 The customer gives the delivery adress,Relevant
 Zalando asks the customer which payment method he wants to use   bank transfer or Bancontact,Relevant
 The customer select the payment method,Relevant
 Zalando gives the payment information to the customer,Relevant
 The customer pays his order,Relevant
 Zalando sends an order confirmation to the customer and the process is finished,Relevant
The process begins when the animator captures the attention of the children,Relevant
 Then   The children shut up and listen,Relevant
 The animator explains the purpose of the game,Relevant
 Then the animator explains consign of the game ,Relevant
 The animator asks the children if they have any questions or not,Relevant
 If the children have any questions   they asks the animator,Relevant
 If the children ask questions   the animator answers them,Relevant
 If the children do not have questions or no more questions   the animator does a test with the children,Relevant
 If the test is not sucessful   the process starts again,Relevant
 If the test is successful   the game starts and the process is over,Relevant
 HEC Consulting is a Liege-based company made up of Master students at HEC Liege. ,Irrelevant
 The process start when a candidate sends his resume to apply to join the company. ,Relevant
 The members of the company receive the resume and analyze it. ,Relevant
 A member of the company sends an appointment proposal to the candidate. ,Relevant
 The candidate receives the appointment proposal and chooses one of the proposed dates. ,Relevant
 The members of the company receive the response. ,Relevant
 A member of the company sends a confirmation of the appointment with the modalities for the interview. ,Relevant
 the members of the company prepare the interview for the candidate. ,Relevant
 the candidate goes to the appointment and is interviewed. ,Relevant
 the candidate is asked various questions such as education   work experience   etc. ,Relevant
 The members discuss and evaluate whether or not the candidate can join the company. ,Relevant
 A team member then sends the answer to the candidate.,Relevant
 The process is finished.,Relevant
 The customer sends a request to order corks to the company Vinventions. ,Relevant
 The corks are for wine bottles   such as synthetic corks for closing wine bottles. ,Irrelevant
 The order department sends the confirmation and the delivery date to the customer. ,Relevant
 Meanwhile   the request is transferred to the production department. ,Relevant
 The production department plans the production of the requested corks in agreement with the supply chain department. ,Relevant
 The production team produces the different corks required. ,Relevant
 A confirmation of the production is sent to supply chain department. ,Relevant
 the supply chain department sends the transport confirmation to the production team. ,Relevant
 The carrier takes the order and delivers it to the customer. ,Relevant
 the transport is often done by truck but it depends on the distance to cover. ,Irrelevant
 Meanwhile   the accounting department sends the invoice to the customer. ,Relevant
 The customer receives his order. ,Relevant
 the customer pays his bill. ,Relevant
 the accounting department receives the payment and archives it. ,Relevant
End of the process.,Relevant
The following description is about public procurement (for high budgets) in the Belgian public sector,Irrelevant
 The process starts when a department of a public entity sends a request for supplies   a service or construction work,Relevant
 The public entity analyses the request and determines the department’s needs,Relevant
 Then   the public entity creates a description of the need,Relevant
 After that   a budget is estimated (here   we only consider the case where the budget estimated is high),Relevant
 Then   the appropriate legal procedure of public procurement is chosen,Relevant
 After that   the public entity establishes the Contractual Requirements   chooses an official date for the opening of the public procurement and publishes a public procurement notice,Relevant
 When it is the official date   the public entity starts the public procurement procedure,Relevant
 The public entity analyses the offers from different suppliers,Relevant
 Then   the public entity chooses only one supplier,Relevant
 After that   the public entity writes a procurement contract notice   notifies the supplier chosen and writes a public procurement contract,Relevant
 The supplier delivers the supplies or service or carries out the construction work,Relevant
 Once this is done   the public entity verifies that everything is in order,Relevant
 If everything is in order   the supplier sends a bill to the public entity,Relevant
 If something is not in order   the supplier is notified,Relevant
 Then   the supplier fixes the problem,Relevant
 When the problem is fixed   the supplier sends a bill to the public entity,Relevant
 The public entity verifies if the bill is correct,Relevant
 If the bill is correct   the public entity makes the payment to the supplier and the public procurement contract ends,Relevant
 If the bill is incorrect   the public entity notifies the supplier,Relevant
 The supplier corrects the mistakes and sends a new bill,Relevant
 Then   the public entity makes a payment to the supplier and the public procurement contract ends,Relevant
The following description s about how the Belgian Justice system makes the decision to investigate or not on a death,Irrelevant
 The process starts when a cadaver is found somewhere,Relevant
 A forensic doctor determines if the death is suspect or not,Relevant
 If the death is not suspect   a certificate of death is emitted   and funerals can be organised normally,Relevant
 If the death is suspect   a complementary analysis is done to determine if someone is involved in the death or not,Relevant
 If no one is involved in the death   then the death is due to natural causes or suicide,Relevant
 If the death is due to natural causes   a certificate of death is emitted   and funerals can be organised normally,Relevant
 If the death is due to a suicide   a small investigation takes place to confirm the suicide,Relevant
 If the suicide is confirmed   then a certificate of death is emitted   and funerals can be organised normally,Relevant
 If funerals can be organised normally   then the process ends,Relevant
 If the suicide is not confirmed   then someone is involved in the death,Relevant
 If someone is involved in the death   then a full police investigation is started,Relevant
 If the author is known   a magistrate decides if the Local Police or the Federal Judicial Police conducts the investigation,Relevant
 Then   the investigators determine the causes and circumstances of death,Relevant
 If the author is unknown   the Federal Judicial Police conducts the investigation,Relevant
 If the author can be identified   then the investigators determine the causes and circumstances of death,Relevant
 If the author cannot be identified   then the investigators make complementary research,Relevant
 The research could be international or not,Irrelevant
 After the complementary research   if the author is identified   then the investigators determine the causes and circumstances of death,Relevant
 If the author is not identified   then the murder becomes a “cold case”,Relevant
 After determining the causes and circumstances of death   the investigation ends,Relevant
 Once the investigation is over   Judicial decisions concerning the author of the murder have to be made,Relevant
All begins when the customer calls Ethias Assistance   the leading insurer in belgium   at 04/220.30.40,Relevant
 There   the insurance company identifies that the customer is not insured because they checked in their database that the customer was not registered,Relevant
 So the insurance proposes to the customer two solutions,Relevant
 Either the customer decides to do nothing so by this decision the process stops or the customer accept the sending of an SMS offering a paying service so by this decision the process continues,Relevant
 Just after that   the customer receives the sms and the customer clicks on the link in the sms and is sent to a platform: “To access your troubleshooting solution   click here www.assistanondemand.com”,Relevant
 On this platform   the customer enters his email address and creates his account,Relevant
 While he creates his account   the customer encodes the data allowing the troubleshooting with the place and time of intervention desired,Relevant
 For example   “Rue de Londres   7   4000 Liège at 17h32”,Irrelevant
  Then   he encodes his personal information and there will be a summary of the order (including the price proposal),Relevant
  At the end   it will be a secure online payment and there will be a confirmation of the order,Relevant
 The customer will receive the receipt of the details of the breakdown mechanic   his time of arrival and the delivery location of the vehicle to be repaired,Relevant
The process finishes when breakdown service arrives,Relevant
In the subscription process   there are several steps,Irrelevant
 The customer will first see the website Flora and two options is offered to him,Relevant
 Either   the customer is already insured with ethias so he can click on “calculate my price in 10sec” or he isn’t insured with Ethias so he can click on “already insured elsewhere?”,Relevant
 If he is insured elsewhere   Flora will give him also the option of “calculate my price in 10 sec”,Relevant
 In other words   they will be both directed to the same buttom “calculate my price in 10sec”,Relevant
 After that   Flora is going to ask the customer for which type of housing they want to be insured   on which floor there are situated (ground floor or 1st floor or more)   what is his adresse and how much is his actual rent,Relevant
 It’s only after this step that the customer can decide whether he takes the insurance or not,Relevant
 If he decides not to take it   then he doesn’t have to subscribe and the process stops,Relevant
 If the customer decides to take the insurance   the process continues,Relevant
