sentence,class
 If the laboratory accepts the offer  RedPharma sends its sales force to the pharmacy ,Relevant
The sales force discusses the deal with the pharmacy ,Relevant
The pharmacy gives a date for installing the marketing facilities inside their building,Relevant
RedPharma signs a contract with the laboratory ,Relevant
RedPharma installs the marketing facilities on the due date and the process finishes,Relevant
The Management Information Systems is a class at HEC  which is about Business Process  and ERP,Irrelevant
The process starts when the student is given the homework,Relevant
The student opens a new word document ,Relevant
If the student hesitates  they look at the PowerPoint until they understand what to do,Relevant
 If they know what to do  they begin to write down the business process ,Relevant
The student saves the word document ,Relevant
The student uploads the document on the Lol@ platform,Relevant
If there is no document submitted  the teacher gives the grade of 0,Relevant
 If there is a document  the teacher opens the document,Relevant
The teacher corrects the document,Relevant
The teacher grades the homework,Relevant
For example  a note from 0 to 1 out of 1,Irrelevant
The process finishes when the student receives the grading,Relevant
Esprit is a clothing brand and has many shops across Europe,Irrelevant
When a customer wants a cannot find their size in the store the employee checks the availability on the Omnichannel app,Relevant
If the size is in stock and the employee brings is to the customer  if not  the employee checks the availability of the item online,Relevant
If the size is not available anymore  the employee tells the client  if it is available  the employee offers to order it for the client,Relevant
If it is not available anymore  the employee tries to find a replacement in the shop,Relevant
To order  the employee asks if the client has the  Esprit Friends  card to have all the information needed,Relevant
If the client has it  they give it the employee  or they look for it in the file   if not  the employee asks a serie of questions  address  name  email  etc  ,Relevant
The esprit Friend card has three categories   classic  gold and platinum  the more the clients buy  the more advantages and voucher they can get,Irrelevant
Once the client has given the information or their card  the employee order the item on the app,Relevant
The order will be process in the 3 to 5 days in the facility,Relevant
The order is delivered in the shop,Relevant
The client comes to pick up their order,Relevant
Zalando Lounge is an outlet platform organizing sales on a few periods for specific brand items,Irrelevant
You have to be registered with an account to access those sales,Irrelevant
When a sale occurs  Zalando lounge displays the list of items for a limited time  3 to 5 days  with the prices  the reduction and the sizes colors available ,Relevant
The customer makes a basket with the items they want,Relevant
Customer can make one order from multiple sales  different brand for exemple   they will pay the transport fees only once,Irrelevant
The basket is available 20 minutes  the clothes are booked during this time  each time something is added to the basket  the countdown is back at 20 minutes,Relevant
Once the client has chosen all the items  they need to process to the payment,Relevant
They choose a payment method and they get a confirmation once it s done,Relevant
An email of confirmation is sent to the client,Relevant
Once the sale is over  Zalando need to order the items to the brand  they orders may be dispatched with a delay to the customer,Relevant
The returns are free if the customer wants to send back items,Irrelevant
Once Zalando has received the merchandise from the supplier  they pack the order and send them to the clients,Relevant
The client receives an email to warn them when their order has been sent,Relevant
The client confirms the reception of the order,Relevant
 The process start with the periodic verification of stock levels by the stock controller  ,Relevant
 After stock levels has being verified by to stock controller  there are 2 possibilities  ,Irrelevant
 Either there is still enough stock to hold for the specific period of 1 month or it is realized that they are already beneath the safety stock levels  ,Irrelevant
 When the stock is under the stock level a memo is send simultaneously to the purchasing and sale department to inform respectively of the need of passing a new command and for the showroom to precise the requirement to take in terms of customers  demands  ,Relevant
 The purchasing department dress a list of materials to be command and send it to the finance department for treasury verification  ,Relevant
 After verifying the available cash in treasury  the financial department has 2 possibilities  ,Irrelevant
 If there is enough liquidity to support the operation  the finance department sends a note to the purchasing department validating the process or  ,Relevant
 If there is not enough liquidity to support the operation  the finance department sends a memo to the audit department for further analysis and validation of the treasury replenishing  ,Relevant
 After the operation of analysis has being done  the audit department sends a note to the finance department to replenish the treasury and the finance department send a note to the purchasing department after validating the process  ,Relevant
 Then an order is past to various suppliers in the data base for proforma  ,Relevant
 When all suppliers have send their proforma  the purchasing department receives it and choices the least economic cost  ,Relevant
 The purchasing department sends a copy of the least cost proforma to the finance department for the advanced settlement ,Relevant
 After choosing the least cost within suppliers  the purchasing department validates the order to the lucky supplier and waits 2 week for the delivery to be received ,Relevant
 A receipt note is send to the supplier by the purchasing department and  ,Relevant
 The finance department finalizes the settlement of the remaining debt after confirmation of the receipt by the stock department ,Relevant
 The process start with the Control department checking employees presence  ,Relevant
 After employees presence  task done is verified by the Control department  ,Relevant
 The Control department dress a document then shift it to the human resource department for provision of personnel expenses  ,Relevant
 After the human resource department has prepared the available requirements for employees document they sends provisions to the finance department for treasury verification ,Relevant
 After verification from the finance department there are 2 possibilities  either there is enough funds for the operation or not  ,Irrelevant
 If there is enough liquidity to support the operation  the finance department sends a note to the human resource department validating the process or  ,Relevant
 If there not enough liquidity to support the operation  the finance department sends a memo to the audit department for further analysis and validation of the treasury replenishing  ,Relevant
 After the operation of analysis has being done by the audit department  they sends a note to the finance department to replenish the treasury and the finance department send a note to the human resource department while preparing the required payment elements  ,Relevant
 The human resource then prepare public tax declarations and employees net salaries  ,Relevant
 After details has being made the human resource department finally transmits detailed documents to the Finance department  ,Relevant
 The finance department after receiving the documents starts by paying public taxes and messages are sent to employees 2 days after informing the beginning of the regularization of their situation,Relevant
 Tunisie Silicone is implemented in Monastir  Tunisia   mainly specialised in producing silicone baby bottles  ,Irrelevant
 It is the first Tunisian company to offer a 100% made in Tunisia silicone baby bottle  ,Irrelevant
 The process begins when a pharmacy orders a defined quantity of baby bottles from the commercial team of Tunisie Silicone  ,Relevant
 Commercial team calls the client to get more information  ,Relevant
 For instance  they need to get the address  the city  the phone number and email address  the quantity and the type of the baby bottles  payment method  ,Irrelevant
 Client pays a certain amount of money in advance  proportional to its order s quantity  ,Relevant
 Then  the commercial team notifies the warehouse about the needed quantity of baby bottles for the client  ,Relevant
 The warehouse notifies the factory of Tunisie Silicone about the quantity that will be delivered  ,Relevant
 The warehouse prepares the order  ,Relevant
 When the order is ready  the warehouse notifies the commercial team and proceeds with delivery  ,Relevant
 The commercial team contacts the client and gives him details about delivery time and date  ,Relevant
 Meanwhile  the manufactory starts to produce baby bottles to cover the inventory s variation  ,Relevant
 When the production is ready  the manufactory notifies and delivers the produced bottles to the warehouse  ,Relevant
 Client receives his order and pays the rest of the amount du  the process is achieved,Relevant
The process starts when farmers Plucking and opening the Pods ,Relevant
cocoa beans are being  fermented for two weeks,Relevant
The seeds are  spread out for  drying  ,Relevant
then  loaded and arranged in bags or containers ready for   transportation ,Relevant
Once  dried and roasted  Cocoa beans are ready to be refined into chocolate,Relevant
manufacturing processes differ slightly due to the different species     of cocoa trees ,Irrelevant
Roasting and Winnowing the Cocoa,Relevant
Grinding the Cocoa Nibs,Relevant
Blending Cocoa liquor and molding Chocolate,Relevant
basic blends in order of highest quantity  milk chocolate   white      chocolate and dark chocolate ,Irrelevant
Cocoa beans as chocolate now is ready for consumption   the process is finished ,Relevant
The process begins when a person call the doctor becase he has all the Covid symptoms ,Relevant
The doctor informs the patient about all hygine rules  ,Relevant
Note that hygine rules includes practicing social distancing by staying in a room  Wash your hands often  Cough into a tissue that you throw away   Clean frequently touched surfaces several times every  day  ,Irrelevant
The doctor recomands   don t share personal items  and  limit contact with pets while sick   ,Relevant
The patient takes a fever reducer  usually recommended  are Acetaminophen and  ibuprofen ,Relevant
The doctor advise the patient to dring salt water as it  helps for the  sore throat  ,Relevant
The patient asks a relative to go to the pharmacy buying some drugs,Relevant
If the symptoms become severe  the patient calls your doctor  or go to the hospital ,Relevant
If the symptoms are acceptable  the patient stay in deb and have a nap,Relevant
The well known clothing store ZARA only offered an online shopping service during the COVID 19 pandemic,Irrelevant
 The process starts when a customer places an order on the website of ZARA and ZARA receives this order,Relevant
 Then  ZARA checks the stock,Relevant
 If items are no longer available  an email will be sent to the customer that these items will not be included in the order,Relevant
 In case all items are not available  the order will be cancelled,Relevant
 When the order is cancelled  the customer is notified,Relevant
 The other items that are available will be packed and shipped by ZARA,Relevant
 The customer will be notified that the order is on its way  with a track   trace code,Relevant
 The track   trace could be 151343154RTY,Irrelevant
 In addition  an invoice is sent to be paid within 14 days once the order is received by the customer,Relevant
 The customer receives the order,Relevant
 On the day that the order is received the customer tries on the clothes,Relevant
If  The customer is not satisfied with the whole order  he registers a return,Relevant
 ZARA receives the request to return the whole order and approves it,Relevant
 Then  ZARA sends a return label,Relevant
 The customer receives the approval of the return request and the return label,Relevant
 Then  the customer prepares the package to be send back,Relevant
 The customer sends the order back,Relevant
 Then  ZARA receives the returned order,Relevant
 ZARA checks if the returned order is complete,Relevant
 The returned order is complete  thus  ZARA sends a confirmation email that the returned order is received,Relevant
 In addition  ZARA sends an email correcting the balance due to zero for the customer  the process is finished,Relevant
The process starts when a client is referred to an eye doctor by the general practitioner,Relevant
 The assistants of the general practitioner prepare the paperwork,Relevant
 To prepare the paperwork  the assistant uses a software called SAP,Irrelevant
 Once the paperwork is ready  it is sent to the eye department in the hospital,Relevant
 The eye department reviews the paperwork to schedule an appointment,Relevant
 The appointment is scheduled based on the availability of the doctor,Relevant
 The availability of the doctor is checked by the eye department,Relevant
 The eye department plans an appointment,Relevant
 The appointment is sent to the client s home address through the mail,Relevant
 The client receives the invite for the appointment,Relevant
 The client approves the appointment by calling the eye department,Relevant
 The eye department receives the phone call with the approval of the appointment  the process is finished,Relevant
Takeway is a delivery company,Irrelevant
 The process starts when the deliverer receive a notification of an order however depending on the distance of the restaurant due to competition with others deliverer  he she will know if he she will be able to confirm the order,Relevant
Each deliverer chooses a spot in front of a specific restaurant to minimize the travelling time distance,Relevant
 In case the deliverer is able to take the order  he she must scan with his her mobile the delivery code given otherwise in case of a mistake by the hangling in the restaurant  the deliver will be responsable,Relevant
 To access the customer s destination  deliverer can use all transport method such bike  car  motorcycle  scooter as long it is efficient to minimize the time as much as possible,Irrelevant
 While reaching its destination  the deliverer must respect traffic regulations for his her and the public s safety,Irrelevant
 Arriving at destination  the deliverer follows the instruction given  if there is any  ,Relevant
 For example  if customer want to be contacted by a call   the deliverer must call,Irrelevant
 If customer want its order to be put in a specific place  the deliverer must act so,Relevant
 In the case the delivery adress is incorrect   the deliverer must call the customer however if the phone number is also inaccurate  then the deliverer must contact its operator in order to reach the client with furher infomation in their system,Relevant
 The employer of the deliverer is not the retaurant but the takeway operator,Irrelevant
When the customer takes his her order  the process is finished and can be redone with another orders,Relevant
The WCO is a system of import controls  Import Control System  ICS   which aims to secure the flow of goods at the time of their entry into the customs territory of the EU,Irrelevant
 This control system is part of the Community Programme eCustoms  which requires operators to pass an Entry Summary Declaration  ENS  to the customs of the country of entry  prior to the introduction of goods into the customs territory of the European Union,Irrelevant
Therefore   the process starts when the operator sends an ENS to the customs which must be send before the arrival of the goods in European customs union,Relevant
 In order to get exhaustive regulations and custom tariffs rates regarding their products  operator refer to the TARIC code and its database  which includes all applicable customs duties and all customs trade policy measures for all goods,Relevant
 When the goods arrive by any kind of freight such as train  sea  air  the customs must check physically the goods before it realease,Relevant
 To do so  operator are informed by email which sample of goods customs must verify based on the ENS and the hour gap when customs will come ,Relevant
 Consequently  operator prepares the batch otherwise a penalty will be given therefore the warehouse staff is ordered to pull every goods needed and attach all the suitable documents ,Relevant
Then  certain goods are pulled over ,Relevant
 The control can lead to 2 results,Irrelevant
 Customs can either seal an apporval or reject the declaration and keep the good,Relevant
 In this latter  the operator need to modify the declaration and pay more customs fees or send back the goods,Relevant
Serviplast is a construction company offering various services including the installation of paving stones  sidewalks  terraces      the waterproofing of houses ,Irrelevant
the process begins when a potential customer calls to make an appointment,Relevant
a secretary processes the request ,Relevant
the client explains the reason for the work he wishes to carry out,Relevant
for example for the realization of a terrace or the waterproofing of the house ,Irrelevant
the secretary sets an appointment with the competent salesperson,Relevant
on the day of the appointment  the client explains his needs and what he would like,Relevant
For example  the customer will be able to say  I want a paved terrace with stairs to go to the garden,Irrelevant
the representative takes action and offers solutions to the client,Relevant
If the customer is interested  the representative will send a quote within 10 working days,Relevant
Once the quote has been received  the customer has 3 months to accept  modify or refuse the offer,Relevant
Once the file is complete  the client and the representative set a date for the site ,Relevant
before starting the work  the customer must pay a deposit no more than 15 days before the start of the work,Relevant
on the first day of work  all machines are brought to the site,Relevant
seriplast has all the machines necessary for the realization of the works,Irrelevant
At the end of the work  a manager comes to check the work,Relevant
the customer can make his remarks if he has any and modifications can be made if necessary,Relevant
The customer pays the balance once the latter is satisfied with the site,Relevant
Giorgi is a pizzeria that also offers take out,Irrelevant
the process begins when a customer calls to place an order,Relevant
An employee picks up the phone and asks for the order,Relevant
the customer places an order by phone,Relevant
for example 2 margherita pizzas and pasta Bolognese,Irrelevant
the employee informs the customer of the time at which they can pick up their order,Relevant
the cooks prepare the order in the kitchen  cooking pasta  topping pizzas ,Relevant
Giorgi s kitchen contain all the necessary equipment for the preparation ,Irrelevant
When the time comes  the customer goes to the counter and notifies his presence,Relevant
An employee then prepares his bill,Relevant
the customer pays either by cash or by card,Relevant
once the payment is made  the customer takes receipt of his order,Relevant
the customer then leaves the establishment and goes home with his order,Relevant
The Forestia animal park is located in the municipality of Theux in Belgium ,Irrelevant
The process starts when a customer arrives at the car park and gets into the queue  ,Relevant
As soon as one of the three reception counters is free  the customer goes to one of them  ,Relevant
The receptionist asks the customer whether he wants a ticket only for the animal park or for both the animal park and the adventure park  ,Relevant
The customer must also specify how many tickets he would like  ,Relevant
The receptionist enters the customer s data into the computer ,Relevant
The customer pays for the tickets in cash or by card ,Relevant
 The receptionist prints out the tickets  distributes a map of the park and answers the customer s questions ,Relevant
The client then visits the animal park ,Relevant
He can for example see bears  wolves and deer  ,Irrelevant
If he has chosen the additional option of the adventure park  he go to the entrance and shows his ticket to the students  ,Relevant
If the ticket shows that the customer has paid for the adventure park  the student opens the access ,Relevant
The client receives a quick safety training and all the necessary equipment and can then access the different courses according to their size and age  ,Relevant
Several students are present on the site  ,Irrelevant
When the visit is over and no later than 6pm  the process stops and the client leaves the park  ,Relevant
Forestia s kitchen is located between the car park and the restaurant  ,Irrelevant
The process begins when an order is received in the kitchen ,Relevant
For example  two hamburgers with French fries and salad   ,Irrelevant
The chef receives the order and divides the tasks among the students present  ,Relevant
The students get the necessary ingredients in the cold room  ,Relevant
The ingredients are always available in sufficient quantity in the cold room  ,Irrelevant
While the chef takes care of the meat cooking  the students cook the French fries and take a bowl of salad out of the fridge ,Relevant
When everything is ready  the plate is prepared and sent to the dining room  ,Relevant
When the customer finished eating  the waiter takes the plate back to the kitchen ,Relevant
A student does the dishes  ,Relevant
Meanwhile  another student cleans the kitchen ,Relevant
When these two tasks are completed  the process is over and the students can go home  ,Relevant
This process takes place every Wednesday in the manager shift starting at 7 00 am,Irrelevant
 First of all you open reception and look for an inventory paper format,Relevant
 Then you go to the restaurant and you start to count all the beers in all the fridges including the ones as backup,Relevant
 Then you start counting the bottles on display  bottles on use and the bottles settled as mise en place by the bartender,Relevant
 Then you count the cigarettes,Relevant
 Then you go to the pool bar and you count the beers and then the alcohol,Relevant
 You go to the alcohol warehouse and count the beers and alcohol and cigarettes,Relevant
 Then you go to the office and you introduce the data collected into the inventory system,Relevant
 You create a file with the result of missing products and you print it,Relevant
 With the paper you discuss to the owners the result of the inventory and you suggest plans to focalize about the improvement of this data,Relevant
 You communicate the plan with the staff and you talk about the work of the past week and futures events to do in the hostel,Relevant
 ‘Tennis Club Garisart  is a Belgium tennis club in South of Belgium near Arlon,Irrelevant
 The process starts in August when a customer creates an account on the app ‘TC Garisart  and fills in some informations  e mail address telephone number    ,Relevant
 For instance the application allows customers to book a court to contact the staff to pay its bills   ,Irrelevant
 Then the customer selects on the app the tab ‘lessons registration  ,Relevant
 Once it done the customer selects the type of lessons and the schedule that is appropriate for him,Relevant
 Tennis Club Garisart provides individual and group lessons for people between 4 and 99 years so the choice is huge,Irrelevant
 When the customer made its choice for the tennis lessons the secretariat receives automatically an notification by e mail,Relevant
 The secretariat sends a quote containing the price of the different s  lesson s  to the customer by e mail,Relevant
 If the customer does not agree its proposal is cancelled,Relevant
However if he accepts the quote he has to pay the price on the bank account of the tennis club before the 14 September,Relevant
 Once the secretariat receives the money the customer is allowed to follow the tennis lesson and the process is finished,Relevant
 ‘BlablaCar  is a well known carpool application,Irrelevant
 The process starts when a person looks for a ride on the application ‘Blablacar  ,Relevant
 Blablacar is notified that someone is currently looking for a ride on their application,Relevant
 The application proposes different offers that match with the request of the customer,Relevant
 If the customer is not satisfied with the offers the process stops here,Relevant
Otherwise the customer selects an offer that interests him,Relevant
 The different offer vary with the prices the type of car and the profile of the drivers,Irrelevant
 Once the customer has selected a ride he has to pay for it to the application,Relevant
 Then once it is paid the customer and the driver receive access to the phone number of each other which allow them to keep in touch for the organization of the ride,Relevant
 They both have the opportunity to cancel the ride  the driver and the customer  ,Irrelevant
Last week  I could not find an interesting tv show on Netflix,Irrelevant
So I decided to order books on Amazon,Relevant
After finding a book I was interested in  I had to go on Amazon s website,Relevant
In the search menu  I looked for the book and chose the one I wanted,Relevant
Then  I had to choose whether I wanted the kindle format  the audio format or the printed format,Relevant
Then I choose a last accessory,Relevant
You can either add it to your cart if you want to continue shopping or directly click on the buy this product if it is the only item you are interested in,Relevant
You are then redirected to the shipment window where you have to choose the address of delivery  your payment method  insert your promo code if you have one,Relevant
Once this is done  you are redirected to a new window with your order recap where you can choose the normal and free delivery or the fast paying one,Relevant
The final step is to click on  buy product  and your order is complete,Relevant
This process is about a lean in a bank,Relevant
The process starts when you contact your advisor,Relevant
He will ask you to provide documents in order for the loan committee to review your case,Relevant
If all documents required are sent  your bid goes through the loan committee  otherwise your advisor informs you of the missing documents,Relevant
Once the missing documents are received  your bid can go through the loan committee,Relevant
There is then three options,Irrelevant
First case scenario  the committee agrees to loan you what you asked for and the process is finished,Relevant
Second option  they refuse because you don t meet their requirements  the process is finished and you need to start a new process for a new loan,Relevant
Third option  they give you some time to prove you will be able to pay the loan back  so you are back to the step just before the loan committee,Relevant
Whatever the decision is  your advisor notifies you of the decision,Relevant
The process is finished once you advisor notifies you the committee s final verdict is either the first or second option,Relevant
The process starts when the person receives an invitation letter from his friend ,Relevant
The person contacts the embassy by mail for the document needed for an application for a tourist visa ,Relevant
The embassy replied the person by sending all documents needed for the tourist visa ,Relevant
Then  the person gathers all documents needed for the visa application ,Relevant
The person books an appointment online with embassy to deposition a physical document ,Relevant
The day of the appointment the person will pay visa fees and go for an interview after that will take a picture and giving his fingers prints at the embassy ,Relevant
At the end the person decide to go and eat a McDo menu,Relevant
After some few days the embassy will contact the person back by mail or phone to come and collect documents ,Relevant
The person goes to the embassy with the receipt to redraw his documents ,Relevant
The person received his visa and goes the process is finished,Relevant
The process starts when the customer touches the screen of the self payment machine ,Relevant
The machine requests the customer to choose it language ,Relevant
The customer choses the language that his best understands ,Relevant
The machine asks the point of departure and arrival ,Relevant
The customers start hitting the machine to continue working ,Relevant
The machine shows various types of ticket and their prices ,Relevant
Then  the customer chose it tickets among the propose types of ticket ,Relevant
The customer can pay by cash or by card ,Irrelevant
After the payment is valid the machine then prints the ticket ,Relevant
The customer takes his ticket and leaves the process ends,Relevant
The process starts when a consumer visits the website,Relevant
 The online shop only sells products that are made with respect for human rights and our planet Earth,Irrelevant
 The website contains different tabs for men  women and children,Irrelevant
 Each tab contains the clothes and accessories available for sale,Irrelevant
 Once the product s  have been selected  the customer proceeds to the shopping cart,Relevant
 The customer immediately pays the basket in order to place the order,Relevant
 The shop manager receives a notification that an order has been placed,Relevant
 Then  she packs the product s  in some tissue,Relevant
 she puts the package in a box,Relevant
 She always writes a card on which she thanks the customer for his her order,Relevant
 She also adds a small cloud sewn by women from developing countries,Relevant
 This is as a gift but it will stop once she does not have anymore,Irrelevant
 Then she heads to the post office with the prepared package,Relevant
 The package arrives 3 days later at the customer s home,Relevant
 At the end of the month  she receives the invoice from B Post for sending these parcels,Relevant
The HEC Business Game is a game organized by HEC students for students,Irrelevant
 In order to make the event known  several Facebook publications as well as announcements during the different ex catedra courses of the students were made,Relevant
 The publications and announcements linked to the Business Game website,Irrelevant
 Potential participants had to fill in a personal information form about their studies and their profile,Relevant
 They then received an email confirmation of their registration,Relevant
 This email asked them to pay a deposit of €20 which would be refunded in case of real participation and to send their CV,Relevant
 Participation was confirmed once the participants had made the payment and sent their CV,Relevant
 Later in the year  participants received an email announcing the distribution of gift boxes,Relevant
 The gift box contained 2 beers  a glass  two packets of chips and several gadgets,Irrelevant
 Participants had to sign up for a time slot to pick it up,Relevant
DHL is a logistic company that is working in the parcel transport,Irrelevant
The process starts when the company gets an order,Relevant
A message is sent to the driver to load the truck,Relevant
The driver then loads the truck with the client s order,Relevant
Once the truck is loaded  the driver drives to the destination,Relevant
A message is sent to the client with the arrival time,Relevant
Once there  the driver brings the goods to the customer s door,Relevant
The driver rings the doorbell,Relevant
If there is no one  the driver takes the goods back,Relevant
  Company sends a message to the client for the absence,Relevant
  The message contains information s about the time  the location  the good and the future delivery time,Irrelevant
  If the customer is there  he takes the goods and signs for them,Relevant
  Finally  the driver drives back to the company  and the process is finished ,Relevant
KTC Eupen is a tennis club that offers Sunday s training for kids,Irrelevant
The process starts when all the kids are comes the court,Relevant
A coach does a little warm up with the children,Relevant
In the meantime  the other coach prepares the court,Relevant
For example  the balls  the rackets and the cones,Irrelevant
Once the warmup is over  the tennis lesson starts,Relevant
The coach proposes a forehand exercise,Relevant
The coach checks whether the kids are using the right grip,Relevant
If they use the wrong one  he corrects the grip,Relevant
Then the coach proposes some backhand exercises,Relevant
If they use the wrong one  he corrects the grip,Relevant
A backhand grip needs to be more closed in order to be able to put a lot of topspin in the ball,Irrelevant
Finally  the coach proposes some volley and smash exercises,Relevant
If they use the wrong one  he corrects the grip,Relevant
When the training is over after 1 hour  the coach picks up the balls with the children,Relevant
The kids leave the tennis court  and the process is finished,Relevant
 The process starts when a lemon is taken out of the fridge  ,Relevant
 Then the lemon is cut in two half  ,Relevant
 Someone picks up the lemon seeds  ,Relevant
 The person then keeps the best seeds  ,Relevant
 For example  small seeds have to be removed  ,Irrelevant
 Then the seeds are washed in clear water  ,Relevant
 After that the seeds are kept for 12 hours in a glass of water  ,Relevant
 The water must not be too cold  ,Irrelevant
 Then someone fills a pot with fresh soil  ,Relevant
 The same person plants the seeds in the soil  ,Relevant
 The person wait for about a month until the seeds germinate  ,Relevant
 That person waters the pot every two days until germination,Relevant
 Chocolate is something that everybody loves  ,Irrelevant
 In France  an average of 7 kg of chocolate per person per year is consumed  ,Irrelevant
 The process starts by collecting cacao beans  ,Relevant
 Then an employee opens the cacao beans  ,Relevant
 Then the cacao beans are stored in order to be dried  ,Relevant
 After  an employee grinds the beans  ,Relevant
 Meanwhile an employee adds sugar to make chocolate less bitter  ,Relevant
 The employee maintains the temperature of the chocolate at 32 degrees  ,Relevant
 The employee pours the chocolate in a mould  ,Relevant
 The employee waits for chocolate to cool  ,Relevant
 Then the employee removes the chocolate from the moulds  ,Relevant
 Then the employee places the chocolate in a fridge and the process is finished ,Relevant
Takeaway is a platform where customers seek for restaurants with the aim to order and to be delivered,Irrelevant
The process starts when the Customer Log into the Takeaway website,Relevant
The customer shares his location in order to be offered several restaurants around his position,Relevant
For example  Liège centre,Irrelevant
Then  the customer chooses a restaurant,Relevant
For example  Huggy s bar,Irrelevant
The customer selects his favourite menu and put it in the cart,Relevant
The customer chooses a suitable time to be delivered,Relevant
For example  8 00 PM ,Irrelevant
The customer pays the required amount,Relevant
The customer waits for the order confirmation notification while the restaurants accept and approve the order,Relevant
Order confirmation notification is received,Relevant
The customer waits for his order while the restaurant prepares the meal,Relevant
the customer is notified when the delivery man is on the road,Relevant
The delivery man notifies the customer that he will be there within the 10 next minutes,Relevant
The meal is delivered,Relevant
Often  travellers prefer to travel by plane because it s the fastest way to go from point A to point B,Irrelevant
The process starts when the traveller search for a flight into the Ryanair Website,Relevant
The traveller chooses an airport to depart from and another one to arrive,Relevant
 Then  the traveller has to choose the time of flight among those proposed,Relevant
For example  Paris to Madrid  depart at 7 00 AM,Irrelevant
The traveller enters his personal information  such as name  surname  id number etc  ,Relevant
The Traveller has to select what type of luggage he wants to take along with him,Relevant
It is possible to take no luggage at all,Irrelevant
The customer chooses between booking a seat or not,Relevant
If the traveller wants to book a seat in the plane  the operator system checks if it s still possible,Relevant
 If not  a message notifies the traveller and go back to the initial reservation screen,Relevant
The traveller continues his booking by pressing  Confirm reservation ,Relevant
The traveller needs to pay for his reservation in a period of time,Relevant
 If the customer doesn t pay for his booking within the 7 days  the reservation is cancelled and a cancelation notification is sent to the traveller,Relevant
 For example   We are sorry to announce you that your reservation   is cancelled,Irrelevant
Few moments after the payment confirmation  boarding pass and travel information are sent to the traveller,Relevant
The booking is completed,Relevant
The process starts when a customer orders an item online,Relevant
The call center or the secretary are notified by the order,Relevant
The warehouse employees are notified by the call center,Relevant
A message is sent to the call center if the item is available or not  if not the company should order it as soon as possible ,Relevant
The call center calls the customer to confirm his purchase,Relevant
The item is dispatched to a local distributor,Relevant
The call center sends to the customer a tracking number,Relevant
The day of delivery the customer receives a notification by the local post about the gap of time when the item will be delivered,Relevant
The customer gives cash to the delivery man,Relevant
The local distributor transfers the money to the company  the process is finished,Relevant
The process starts when the land is available for construction,Relevant
The land owner consults the architect to create the building design,Relevant
The land owner prepares the budget of the constructions,Relevant
The land owner goes to the legal authority to get the building permits,Relevant
The land owner calls a construction company,Relevant
After the constructions are done the owner calls a painter,Relevant
Then the owner calls an electrical and plumbing company to install the electricity  the gas and water,Relevant
The owner chooses the electricity gas and water company to deal with for paying the bills,Relevant
When everything is finished the owner makes a control if there is something missing,Relevant
Finally  the owner gets a warranty period where he can claim any defects found  the process is finished,Relevant
The process is about a new client who wishes to buy new tires in a tire company,Irrelevant
The process starts when the customer comes  or call  to the company and ask for a quote,Relevant
The employee asks which types of tire he wants  summer  winter or all season  and in which dimension,Relevant
The tire company establishes the quote,Relevant
Then  the employee explains the quote to the client  or send it by email if it is by phone ,Relevant
The customer chooses which brand and profile he wants,Relevant
The company creates the customer account with his personal and cars information,Relevant
The goal of the creation of the profile is to have a name associate to the order,Irrelevant
The employee places the order and make the appointment to put the tires,Relevant
Then  the tires arrive in the tire warehouse,Relevant
The customer comes in the company and the company prints the working sheet,Relevant
The goal of the working sheet is to give the information about what is going to be done to the workshop,Irrelevant
This sheet must be completed by the workshop s workers and returned to the employee in the office,Relevant
The workers put the tires on the car,Relevant
The employee prints the invoice and give it to the customer,Relevant
The customer pays the invoice and leaves the company,Relevant
The process is about a purchase to Zalando,Irrelevant
The customer opens the Zalando app  or goes to the website ,Relevant
On the website  the customer chooses what he wants to buy,Relevant
The client can apply a filter to select a size  a color  a brand   ,Irrelevant
When he finds something good  he add it to the cart or add it to favorite,Relevant
Once he finds all he wants  he goes to cart and clicks on  place an order ,Relevant
Then  If the customer has not created an account yet  he creates it,Relevant
 Otherwise  he connects to his existing account,Relevant
Now  the customer encodes his delivery and billing address,Relevant
The customer chooses his means of payment,Relevant
If the customer chooses the invoice method  the payment will be made at the end of the processes,Relevant
The next steps consider other methods that invoice,Irrelevant
The customer pays the order and receive an email confirmation,Relevant
Zalando prepares the order and sends it to the client,Relevant
Few days later  the customer receives the order,Relevant
The customer tries the clothes he buys and can decide to keep all or to resend some of the items,Relevant
If the customer decides to resend some items  he has to make the package and place the shipment label,Relevant
Then  the customer deposits it in a b post point,Relevant
Zalando receives the package and the process is finished,Relevant
Process starts when a customer need want a pizza ,Relevant
Customer check choice of pizza at the vendor  8 different choices  ,Relevant
Customer choose one pizza  fe pepperoni  ,Relevant
Vendor check avaibility of all the ingredients for the pizza ,Relevant
Vendor notify the customer that pizza is avaible ,Relevant
Vendor prpose 2 possinilities to customer  Heat the pizza  1€ Don t heat the pizza ,Relevant
Customer choose the wanted option ,Relevant
Vendor send payment notification to customer ,Relevant
Customer pay  only by credit card  ,Relevant
Vendor check if payment is done and notify the customer the payment succeed ,Relevant
Vendor starts making the pizza and send time notification to customer ,Relevant
Customer wait ,Relevant
Vendor notify the customer when the pizza is finished ,Relevant
Customer pick up the pizza and enjoy his meal  process is finished,Relevant
The process starts when a company have a need for audit and contact ,Relevant
He contact Hec Consulting for informations and set appointment,Relevant
Hec Consulting do prospection and send mail to companies ,Relevant
