sentence,class
The customer pays cash or pays by card,Relevant
the machine prints the ticket with the information about the chosen film ,Relevant
the cinema has more than 10 screens so it is important to look at the screen number,Irrelevant
the customer collects the tickets and goes to the entry scanner  the process is completed,Relevant
rfc liege football club recruits new players to strengthen its squad each year ,Irrelevant
the process starts with a request to the board by the coach to have a certain type of player ,Relevant
the request may for example be for a left footed central defender ,Irrelevant
this request is forwarded to the recruitment section which will search for potential players matching the criteria ,Relevant
the recruitment section sends a list of potentially transferable players corresponding to the requested criteria to the board ,Relevant
the board decides whether to select a player or repeat the process of searching for new players  otherwise the recruitment process stops until the next transfer period ,Relevant
the club sends a contract proposal to the selected players ,Relevant
the player accepts the proposed contract otherwise the process stops ,Relevant
the club has a good image on the national scene  which helps to recruit good players ,Irrelevant
the player passes the medical examination ,Relevant
the player joins the team and the process is finished ,Relevant
« Hotel premiere classe de Liège » is a one star hotel which does the check in of their customers everyday,Irrelevant
The process starts when a customer rings the bell of the door leading to the reception,Relevant
Receptionist open the door of the reception in order to let the customer enter,Relevant
Customer tells that he has booked a room,Relevant
Receptionist ask for an ID or Passport,Relevant
The customer gives is ID or Passport ,Relevant
Receptionist verifies all the personal information,Relevant
Receptionist tells the amount due for the room,Relevant
Customer pays cash or pays by card,Relevant
Receptionist enters everything in the computer,Relevant
Meanwhile  receptionist gives complementary information,Relevant
For example  The gate close at 10 pm  the breakfast takes place from 6 AM to 10AM,Irrelevant
Receptionist gives the invoice ,Relevant
On the receptionist desk  there is a computer  a printer  a phone and other electronic devices in order to be able to manage,Irrelevant
Receptionist prepares and give the magnetic keycard for the room,Relevant
Customer takes everything and goes to his room  the process is finished ,Relevant
 Bar à pates Carmelo  is a small restaurant that only offers food for delivery,Irrelevant
The process starts when a customer calls the restaurant,Relevant
It is better to call them in order not to wait,Irrelevant
A waiter pick up the phone and ask for the order,Relevant
The customers communicates the order to the waiter,Relevant
Then  the waiter communicates the order to the cook,Relevant
For instance  three  pasta du chef  and three cokes,Irrelevant
The customer ask for the waiting time,Relevant
The waiter notifies the customer when it will be ready and the amount to pay,Relevant
The customer agree and hang up the phone,Relevant
Then  the cook prepares the order,Relevant
The kitchen is open  therefore the customers can see everything,Irrelevant
Meanwhile  the customer comes to the restaurant,Relevant
The customer pays cash or pays by card,Relevant
The cook notifies that the order is ready ,Relevant
The customer takes the order and leaves the restaurant  the process is finished,Relevant
The customer decides to rent a book at his library,Relevant
The customer chose a certain book to rent,Relevant
He give his book to the librarian,Relevant
The librarian check if the customer is already registered in the library data,Relevant
If the client is not registered  the customer has to give his personal information  name  first name  address ,Relevant
When it is done  the librarian encodes the bar code of the book in his computer,Relevant
The customer go back to his house and read his book,Relevant
1 month after the rental  the customer has to come back to the library with his book,Relevant
If the customer come back with delay  he has to pay 1 euro per day of delay,Relevant
The librarian encode the bar code in his compute and confirm that the client has given back the book,Relevant
The customer decides to buy a product on Amazon,Relevant
The customer selects a product he wants to buy and put it on his virtual cart,Relevant
If he is not already registered and has not an account in Amazon  he has to create one and has to give his personal information   first name  name   address ,Relevant
After that  the customer confirm his article and choose a destination place where he wants to receive his product,Relevant
The client pay with his credit card and finish the purchase,Relevant
After  he receives a confirmation of purchase from Amazon and information about when where he will receive his product,Relevant
Amazon will check if they have the product in stock,Relevant
If not  they have to replenish the item needed,Relevant
After receiving the product if needed  they prepare the product and package it,Relevant
The package is send to the destination point of the customer,Relevant
After some days  the customer can go to his destination point  to collect his package,Relevant
A mail is send to the customer when his product is exactly arrived at his destination point,Relevant
The customers receive his product and can give a feedback of his purchase on Amazon website if he wants,Relevant
 The process starts when the client comes to the Health Mutuel s main hall  ,Relevant
 The customer sends a request for a needed service through the ticket machine  ,Relevant
 Health Mutual s receptionist receives the customer s request for a needed service  ,Relevant
 Then  the customer and the receptionist have to wait until it will be the customer s turn  after what the customer could go to the receptionist s window  ,Relevant
 The receptionist asks the client to provide personal information  ,Relevant
 The client provides the receptionist with his her personal information  ,Relevant
 The client s personal information could be provided by giving his her identity card or another relevant document  ,Irrelevant
 Receptionist receives the client s personal information  ,Relevant
 After what  the receptionist should determine if the client s request could be done by him her or if it is necessary to take an appointment with a consultant  ,Relevant
On one hand If the request could be done by the receptionist  he she will do so and send the notification to the client about it  ,Relevant
 The client will receive the notification about his her realized request  ,Relevant
On the other hand  if the request could not be done by the receptionist  the latter will take an appointment for the client with the consultant  ,Relevant
 After one of these steps  the receptionist will ask the customer to wait and if he she need anything else  ,Relevant
On one hand  if the client needs something else  the process will restart at the  determine if the request could be done by the receptionist   from the  step 9  ,Relevant
On the other hand  if the client answer is no  then he she will leave the Health Mutual and the request will be fulfilled for a client and for the receptionist ,Relevant
 This business process starts when the client decides to build a new house  ,Relevant
 Client searches for an appropriate land  For example  the land in a client s preferred region which is situated not so far from his her home   > example sentence ,Relevant
 Once the appropriate land found  the client takes contact with a chosen architect and sends a construction request demand to him her  ,Relevant
 Client sends all the information about the land to the architect and wait for his her response and approval   > details ,Relevant
 The architect analyses the client s land choice in accordance with client s needs  ,Relevant
 The architect has 2 choices  to approve the chosen land or not ,Irrelevant
 On one hand  if the architect does not approve the land  he will send the information about the non approval of the land to the client  The process will resume from the  step 5  for the architect  ,Relevant
 In this case  the client will receive the non approval of the land and will search for another one  therefore  the process will resume from the  step 2  for the client  ,Relevant
 On the other hand  if the architect approves the land  the client will receive a notification  ,Relevant
 In this case  the client will contact the bank in order to ask for a loan  ,Relevant
 Client receives a bank loan  ,Relevant
 In the meantime  the architect analyses the clients demand and needs in order to develop the prototype of a construction project  ,Relevant
 The architect sends the prototype version of the project to the client  The client receives the project prototype and then he she will decide to approve it or not   >details ,Relevant
 On one hand  if the client does not approve the project s prototype  he she will notify the architect about it and will wait for a new prototype project version  the process will resume from the  step 13  for a client and from the  step 12  for the architect  ,Relevant
 On the other hand  if the client approves the project s prototype  he she will notify the architect about it  and the architect will receive the notification  ,Relevant
 The architect develops the final version of the project  ,Relevant
 The architect sends this project version to the communal house  ,Relevant
 The architect receives the project approval from the communal house  ,Relevant
 The architect sends the communal house approval to the client and the client receives it  ,Relevant
 The client validates the final project and the architect receives this validation  ,Relevant
 The architect sends a quote for his her work to the client and  at the same time  makes a call for tenders to several construction companies  ,Relevant
 Once these two operations are done simultaneously  the client sends the payment documents and therefore notifies the architect about it  The architect receives the payment  ,Relevant
 The architect receives the bids from the construction companies  ,Relevant
 The architect analyses these bids and chooses the most appropriate ones  ,Relevant
 The architect sends the most appropriate bids to the client  and the client receives it  ,Relevant
 The client analyses the bids  ,Relevant
 The client sends the bids  approval to the architect and pays them  The architect receives payment and the notification of approved bids  ,Relevant
 The architect asks for the construction services from the chosen construction companies  ,Relevant
 The architect receives the construction services  ,Relevant
 That is how the request for the house construction application ends for the client and for the architect  ,Irrelevant
 After that  the house construction is launched   ,Relevant
Before playing a Basketball game  once a week  we gather information about different playing grounds by phone  email or on person  ,Relevant
we check if pitches are available  after checking availability of the pitches  ,Relevant
we choose the most suitable one based on price and location and book it by giving the booker s personal data such as first name  last name  etc  ,Relevant
Then we gather the players  if we are fit to the required number of players  ,Relevant
we go to the specified playing ground  ,Relevant
If not we search for other players on a 1 hour window before the game  ,Relevant
If players are gathered we go to the playing ground  if not we cancel the game  ,Relevant
When we go to the pitch  we gather money to pay the required fees  ,Relevant
if we don t have enough money we cancel the game  ,Relevant
if we gather it we finally play the game ,Relevant
In order to rent a car for the weekend holiday  we start by searching for altered agencies  who provide this service  ,Relevant
Then to efficiently select the best one  we filter them by price  service quality and ancient user s reviews  ,Relevant
If an agency meets the required criteria  we contact it by phone or email  and check the availability of the wanted car  ,Relevant
If the desired car meets our schedule  we give our personal data  if not we choose another car which meets our schedule  then give our data  ,Relevant
if no car is meeting our schedule we contact another agency  ,Relevant
If no agency fulfills our desire  we cancel the car rent  ,Relevant
After giving our personal data  we get an email to pay the car fees including insurance  ,Relevant
If the payment is accepted  we get an invoice with the car s location  ,Relevant
If not  we retry the payment  ,Relevant
If it is successful we go to the meeting place  if not the rent is cancelled ,Relevant
Phone group is a firm that provides Customer management services to many companies around the world ,Irrelevant
In order to ask for a day off within the organisation   the employee prepares a request and sends it to the service Manager by email,Relevant
When the service manager receives the request  he she transfers it to the set supervisor,Relevant
The set supervisor verifies the eligibility conditions,Relevant
If the employee does not have enough leave balance  the set supervisor rejects the request,Relevant
If the employee has enough leave balance  the set supervisor transfers the request to the Human Resources Management service,Relevant
For example when the employee wants 2 days off and he only has a leave balance of 1 day   the request is rejected,Irrelevant
The Human Resources Management service contacts the set supervisor for a confirmation of the request approval after receiving the request,Relevant
If the set supervisor does not confirm the request approval   the request is rejected,Relevant
If the set supervisor confirms the request approval  the Human Resources Management service checks the availability of the replacement staff,Relevant
If the replacement staff is not available   the Human Resources Management service rejects the request,Relevant
If the replacement staff is available   the Human Resources Management service sends them an email containing the slots,Relevant
The replacement staff receive the email containing the slots ,Relevant
If the replacement staff does not confirm within 24 hours  the request is rejected,Relevant
If the replacement staff confirms within 24 hours   the request is confirmed and the employee is notified by email,Relevant
Having a double degree can be a very interesting experience,Irrelevant
Student receive an information email concerning double degree programs from the Head of International relationships of HEC,Relevant
15 days after  the Head of international relationships of HEC sends another email containing a link to an online meeting concerning double degree programs,Relevant
The student participate in the online meeting in order to know the application details,Relevant
The application procedure is easy and rapid,Irrelevant
The student sends an email to the Head of International Relationships in HEC in which he specifies the double degree he is interested in ,Relevant
The Head of International Relationships verifies the students grades in order to check his her eligibility to the choosen program,Relevant
If the student is not eligible   the Head of International Relationships in HEC rejects the application and notifies the student by email,Relevant
If the student is eligible   the Head of International Relationships in HEC contacts the exchanges manager of the choosen uiversity for confirmation,Relevant
If the exchanges manager of the choosen university does not confirm  the application is rejected and the student is notified by email,Relevant
If the exchanges manager of the choosen university confirms  the application is accepted and the student is notified by email,Relevant
This process is about the purchase of the ingredients in a shop ,Irrelevant
For example  you can go to the supermarket in the  rue Saint Gilles  in Liège ,Irrelevant
Before starting to cook  preheat the oven to 200°C ,Relevant
Take the potatoes to peel them ,Relevant
Once it is done  cut them into small cubes  ,Relevant
Put your potato pieces in an ovenproof dish ,Relevant
Leave this dish on its side and cut the onions into small pieces ,Relevant
Add the onions  bacon and cream to the potato dish ,Relevant
Cut the Reblochon cheese in half lengthwise and place it on top of the dish ,Relevant
Based on your preferences  you can replace the Reblochon with Morbier cheese ,Irrelevant
Put your dish in the oven for 45 minutes ,Relevant
After this time  use potholders to remove the dish from the oven and place it on a trivet  the process is finished,Relevant
The process starts with the publishing an announcer for recruitment ,Relevant
The announce ca be made on Facebook  Instagram or also on their website ,Irrelevant
Students interested in recruitment should send their CVs by email ,Relevant
HEC Advisory assigns all students who send in their CVs a date and time for a job interview ,Relevant
Each candidate has a job interview with the team of HEC Advisory ,Irrelevant
The HEC Advisory s team choose the best candidates  ,Relevant
The best candidates are invited to participate to the resolution of a business case ,Relevant
The participants are divided into different teams ,Relevant
The teams have to resolve the case in maximum 3 hours  ,Irrelevant
Once they have resolved the case  they make a presentation of their solution to HEC Advisory ,Relevant
After all the presentations  HEC Advisory choose the best candidates to enter the team ,Relevant
HEC Advisory chose the candidates on the basis of objective elements that they observed ,Irrelevant
The HR responsible call all the candidates to tell them if they are take or not  the process is then finished  ,Relevant
Plouf Club is a swimming club where children learn how to swim,Irrelevant
The process starts with an email from the parents in order to register their child ren ,Relevant
According to the child s level they can book 30min  45 min or 1h,Irrelevant
The child and his parents enter in building,Relevant
The coordinator takes the temperature and the presence of each child,Relevant
The child changes on his own if he is over 9 years old or with a parent if he is under 9 years old,Relevant
The child stays in the waiting area waiting for the swimming pool instructor,Relevant
After his course the instructor picks up the child and give the course,Relevant
The child learns for example to dive,Irrelevant
At the end of the course the instructor brings the child back and returns in the swimming pool with another group,Relevant
The child returns to the locker room and changes himself or with his parents,Relevant
Once the child is dressed  he can leave the building and come back home,Relevant
The internship has to be realised next year,Irrelevant
The student looks for a company in which he is interested,Relevant
For example  he can ask on a social media or participate at an event like the career night,Irrelevant
The student sends his cover letter and resume to several big companies,Relevant
For example  he sends his information to Deloitte or to KPMG,Irrelevant
If the student s profiles match with the company they ask him for a first interview with a HR of the company,Relevant
This interview lasts at least 30 minutes and consists of finding out more about the student and forming an initial opinion about him her,Irrelevant
If this goes well  a second interview is scheduled,Relevant
The second interview will be technical and will last at least 1h30,Irrelevant
After that the company has to make its final decision and accept or not the student s internship,Relevant
The student only has to wait for the company s response and can continue to look for others,Relevant
My tennis club is offering summer camps for kids from 4 to 14 years old,Irrelevant
The process begins at 8 30 when the instructors arrive at the club house,Relevant
Then  they welcome the kids until 9 0,Relevant
At this time  one of the instructors explains the days to the kids while the other are preparing the courts and the materials needed,Relevant
By preparing the courts and materials  we understand taking the rackets and the exercises for the kids,Irrelevant
Once everyone is on the courts  each instructor takes his group of kids until 10 30,Relevant
At that time  each kid goes back to the club house,Relevant
They sit down to eat their snack,Relevant
Meanwhile  the instructors clean the courts,Relevant
Once finished  the younger kids make drawing while older kids are playing another sport than tennis,Relevant
At 12 00  everyone picks up his backpack$,Relevant
Each kid leave the club house if they prove that one of their parent is there,Relevant
If not  they have to wait,Relevant
The process is over when each kid has left the tennis club,Relevant
The process begins when the customer noticed it s time to do the change,Relevant
He looks for an appointment on the website of the garage,Relevant
The garage employee confirms the appointment on the website and the customers receives an email,Relevant
This could happen whenever during the year,Irrelevant
The day of the appointment  the customers drive until the garage,Relevant
His car is taken over by the mechanic,Relevant
The mechanic drives the car to the workshop and change the tires,Relevant
In the same time  the customers is welcomed in the office of the garage,Relevant
He can proceed the payments either by card  or by cash or he can receive an invoice,Relevant
There is these three choice to improve customer s satisfaction ,Irrelevant
After the payment  the customer has to wait a few more minutes in the showroom,Relevant
Either he just sits or he can look at the news cars exposed,Relevant
After a few minutes  the change of tires is done and the customers can go back home,Relevant
The process is then over,Relevant
The process starts when CIBLE RH publishes a new job opportunity on its website  ,Relevant
Interested applicants send their CV and motivation letters  ,Relevant
CIBLE RH analyses the profiles of the candidates and selects three most interesting profiles  ,Relevant
CIBLE HR uses a hiring software to analyse the CV and motivation letters  ,Irrelevant
After which interviews are scheduled  ,Relevant
Then the three selected candidates are informed about the details of the interview by email  ,Relevant
These details concern mainly the place  date and time of the interview  ,Irrelevant
If the candidates accept the details  then the interview is confirmed  ,Relevant
If not  a reminder email is sent to the candidate in 72 hours  ,Relevant
If the candidate still doesn t reply in 72 hours  his candidature is rejected and he is notified by e mail  ,Relevant
One week after the interviews  CIBLE RH sends an offer letter to the candidate who has been hired  ,Relevant
The candidate accepts the offer in 72 hours by sending an e mail to CIBLE RH  and the process is finished ,Relevant
RODIV HOTEL is a renown hotel in Malaysia  ,Irrelevant
Its order to cash process is triggered when the Clerk receives a reservation request from a potential client by e mail  ,Relevant
This reservation request includes arrival day  departure day and type of room requested  ,Irrelevant
The Clerk registers the request and verifies the availability of the room  ,Relevant
If the room is not available  the clerk rejects the request by sending a rejection e mail to the client  ,Relevant
In case the room is available  the Clerk documents the request and sends a confirmation e mail to the client  ,Relevant
The Clerk then fowards the reservation request to the Finance department for billing  ,Relevant
The finance department establishes the bill and fowards it to the client with a link for online payment  ,Relevant
If the client doesn t pay in 72 hours  the clerk cancells the reservation and notifies the client by e mail  ,Relevant
Once the client pays the bill  the Finance department sends proof of payment to the clerk  ,Relevant
The Clerk then confirms the reservation with the client by sending him an access code  and the process is fulfilled,Relevant
The process starts when a department notifies the RH department regarding a vacated position by mail or phone  The RH department sets up a hiring team,Relevant
 The team generates a job description,Relevant
 The job description has a prioritized list  job requirements  qualifications  desired characteristics  and experience ,Irrelevant
 The team advertises the job description through the company s website and social media platforms  for example  the team can publish the job description on Linkdin,Relevant
 The team receives applications by email  then  the team reviews the applications  ,Relevant
if the candidate doesn t meet the minimum requirements for the position  the team eliminates the candidate  ,Relevant
if not  the team schedules an interview with the candidate,Relevant
 Before the interviews  all candidates are subject to a background check  criminal record  employment history  credit checks ,Relevant
 If there is something wrong within the background check  the team eliminates the candidate,Relevant
 Once the interviews with the potential candidates are completed,Irrelevant
 then  the team identifies their best choice  then  the team extends the offer letter   the salary  start date  policies  ,Relevant
 Negotiations are more likely to follow,Irrelevant
 If the candidate accepts the job  The company hires the candidate  if not  the team identifies their best choice again ,Relevant
 The process ends by onboarding the new worker and welcoming him,Relevant
The process starts when the person decides to buy a house,Relevant
The person starts the research  reading web sites  newspapers  and magazines    then the person highlights interesting  houses,Relevant
After that  the person analyses his financial situation  according to that  the person determines how much he can afford for a house,Relevant
Then  the person finds a good estate agent,Relevant
The estate agent does this job every day and has daily updated informations,Irrelevant
The person starts touring homes in his price range,Relevant
The person takes notes on all the homes he visits  little details  neighborhood  ,Relevant
The person works with his  estate agent  they negotiate a the very good offer,Relevant
Once the person and the seller have reached agreement on a price  the person arranges for a home inspection,Relevant
Both the person and the seller receive a report regarding the house inspector s findings,Relevant
If the report proves that there is material damage  then the person renegotiates the offer with the seller ,Relevant
if not  the person and the seller sign all of the paperwork required to complete the purchase  ,Relevant
the process ends when the buyer moves to his new house,Relevant
The process starts when a bookseller order books from a book provider  ,Relevant
The books can be available or not ,Irrelevant
If they are not available  it means that it will be delivered later and so the process is delayed until it is available ,Relevant
The book provider checks if the books are physically available ,Relevant
An employee scans them to remove them from the stocks ,Relevant
An invoice is automatically created and sent by mail or post ,Relevant
The bookseller has 15 days to pay ,Relevant
If no payment is received within the delay  a reminder is sent ,Relevant
The next week  depending on the location of the store  the books are delivered on Wednesday or Thursday  ,Relevant
15 days after the delivery  a return notice is sent ,Relevant
If some books aren t sold  then they are returned ,Relevant
An employee of the book provider checks physically if the books are returned ,Relevant
Sometimes it happens that there is a mistake and the quantities on the paper doesn t match with what is sent in reality  ,Irrelevant
A credit note is sent to the bookseller through mail or post ,Relevant
The process ends with the reimbursement of the unsold books ,Relevant
The process starts when somebody calls the company ,Relevant
An employee answers the phone  ,Relevant
If it is an existing customer  he is redirected to the right service ,Relevant
If it is a new registration  the employee asks for the client s information  ,Relevant
Such as the name  birthdate  phone  address  EAN code  type of energy   ,Irrelevant
If all of the information is given  then the registration process ends and the information are sent to the network manager ,Relevant
If one or more information is missing  the registration is on hold and nothing is sent to the network manager  ,Relevant
The client has to recontact the company to give those data ,Relevant
If the client doesn t come back with the missing information after three days  a reminder is sent by mail ,Relevant
It happens that mails are redirected to the spam  ,Irrelevant
Five days later  if nothing is given  an employee calls the client to see if the client can give the information  ,Relevant
If the client gives the information the registration ends and the information are sent to the network manager  ,Relevant
If he doesn t have them  he is asked to contact the network manager to get the missing information  ,Relevant
Most of the time people don t know the EAN code of their house  which is necessary to precisely detect the point of supply  ,Irrelevant
Twenty days later  if the client doesn t come up with the missing information  the registration is cancelled and a mail is sent to the client  ,Relevant
SWDE is the Walloon water company  they take care of the Walloon network except for the city of Liege,Irrelevant
 The process starts when the customer has to turn off the water to change a tap,Relevant
 The customer decides to call SWDE s customer services department,Relevant
 They ask the customer some questions to guide them to the right department,Relevant
 The customer service department asks for the customer s number in order to best respond to his request,Relevant
 For example  the number 2021543729,Irrelevant
 The customer is then transferred to the repairs and renovations department,Relevant
 The department is composed of 5 full time staff,Irrelevant
 The department takes the request and starts the replacement process,Relevant
 After the call  the department checks the schedule of the workers,Relevant
 The workers are selected according to the customer s address,Relevant
 This address is found in the database by means of the customer number,Irrelevant
 When a time slot is found  an email is sent to the customer for confirmation,Relevant
 The customer can confirm or request another appointment,Relevant
 If he confirms the appointment  it is recorded in the agenda of the concerned workers,Relevant
 A notification is then sent to the warehouse to check the availability of the item  the valve ,Relevant
 If the item is available  it is put aside for the workers,Relevant
 If the item is not available  an order is placed with the supplier,Relevant
 When the part is received the workers are notified,Relevant
The motto of Delivroo is  good food in bed ,Irrelevant
 It all starts when the customer decides to eat without going anywhere,Relevant
 The customer picks up his phone and opens the  Delivroo  application on his mobile phone tablet computer,Relevant
 If the customer does not have an account yet  he she has to create one,Relevant
 The data is then saved,Relevant
 If he already has an account  he can directly search for a restaurant he likes,Relevant
 For example  a fried hamburger with a coke or a taco,Irrelevant
 When he has chosen his meal  he proceeds to the order,Relevant
 To confirm the order  he has to pay the total amount,Relevant
 Once the order is confirmed a notification is sent to the restaurant to inform them of what to prepare,Relevant
 The restaurant has the possibility to refuse the order if it is no longer able to do so,Irrelevant
 In this case  the order is cancelled  the customer receives a message and a refund,Relevant
 If the restaurant accepts  Delivroo estimates the preparation time and contacts a delivery person who is in the vicinity,Relevant
 The delivery person receives a message with the address of the restaurant and the address of the customer,Relevant
 When the delivery person has taken the order from the restaurant  a notification is sent to the customer,Relevant
 The notification says   Get ready  your meal will arrive soon ,Irrelevant
 Once the order has been delivered  the delivery fee is paid to the delivery person s account and the price of the meal is paid to the restaurant s account,Relevant
 Finally  a message of satisfaction is sent to the customer,Relevant
The Ordinary is a skin care and cosmetic company,Irrelevant
 The purchasing process actually starts on their web shop  the client can either go on their product page or choose to go the regimen guide page before the product page,Relevant
 When he goes through the products  the client goes on the main page,Relevant
 Then the consumer puts his order in the basket,Relevant
 For instance  a serum and sunscreen,Irrelevant
 When the customer is done with the purchase  he goes to the basket page to pay,Relevant
 The ordinary has recently been purchased by the firm Estée Lauder,Irrelevant
 The company offers several types of payments,Irrelevant
 The client pays with his credit card or via PayPal,Relevant
 If the client doesn t pay  the processed is finished,Relevant
 The consumer is notified through a message,Relevant
This is a chocolate chip cookie recipe that is easily made,Irrelevant
 The baking process begins when the person heats the oven,Relevant
 First the individual takes a bowl and a mixer,Relevant
 Then  he mixes together the butter  the white sugar and the brown sugar in the bowl,Relevant
 This recipe is very simple to follow,Irrelevant
 In the meantime  he beats the eggs with the vanilla extract and ads it to the mix in the bowl,Relevant
 In another recipient  he puts hot water and baking soda,Relevant
 He adds chocolate chips or nuts,Relevant
 It depends on the taste he prefers,Irrelevant
 Afterwards  he incorporates the flour to the blend,Relevant
 After  he adds the hot water and baking soda mix in the first bowl,Relevant
 He places large spoons of the batter on a pan,Relevant
 Next  he puts it in the oven,Relevant
 The process finishes when he takes the cookies out of the oven,Relevant
 Zalando is a website a mobile application where we can buy clothes  shoes  and a lot of things  ,Irrelevant
 There are a range for women and a range for men  ,Irrelevant
 The process starts when the client is looking for what he wants or for what he needs  ,Relevant
 Then the client has to choose the color and the size of the item that he wants  ,Relevant
 Prices are not too high on this website  ,Irrelevant
 After that the client puts the article in his shopping cart and he orders it  and at the same moment he pays  ,Relevant
 Once it is done the client receives an email that confirms his order and that informs him when the article will be delivered  ,Relevant
 Then the client has to wait more or less 4 5 days before receiving the product ordered  ,Relevant
 The delivery day the client receives an email by Bpost saying that the order will come in a time slot  ,Relevant
 At the same time the delivery guy goes on the road  ,Relevant
 The process ends when on the delivery day the postman rings at the door and gives the package to the client ,Relevant
 The process starts when the client decides to eat a pizza a Friday night  ,Relevant
 The client looks at the menu on the web and chooses the pizza that he wants  ,Relevant
 There are a lot of different pizzas  more or less 20 types of pizzas and there is also pasta  ,Irrelevant
 Then the client call the number of the pizzeria  ,Relevant
 At the same time  he tells what he wants  ,Relevant
 He has gives his name  ,Relevant
 The pizza chef says what time the pizza will be ready  ,Relevant
 Then the client has to wait between 30 minutes and 1 hour  ,Relevant
 When it is time to go the client leaves his home and goes to the pizzeria  ,Relevant
 The pizzeria is close to his home otherwise the pizza will be cold  ,Irrelevant
 When he arrives to the pizzeria he pays  and he takes his pizza  ,Relevant
 The process ends when he gets back home with the pizza,Relevant
This process is about ordering a book from a local book store,Irrelevant
the process starts with the customer calls the book store and placing his order,Relevant
the book store s clerk checks the availability of the requested books in the store,Relevant
if all books are available  the order gets the status  ready for processing ,Relevant
if some books are missing  the clerk has to reorder them and wait for the whole order to be complete until he changes the status ,Relevant
At 15 o clock  the preparations for planning the delivery route start,Relevant
All orders with the status  ready for processing  are planned for delivery,Relevant
Other status  cannot be planned for delivery,Irrelevant
After planning the delivery  the customer receives an information on the delivery time,Relevant
Also  the driver packs all books into the truck and deliver them afterwards,Relevant
if an order gets the status  ready for processing  then the bill can be created,Relevant
after the customer gets his books  he pays for his order ,Relevant
the process ends with receiving the payment from the customer,Relevant
This process is about ordering a painter in a paint store,Irrelevant
process starts when the customer calls the painting company for ordering a painter,Relevant
the painting company checks all details and decides whether additional information is needed,Relevant
if additional info is needed  the painter gets send to visit the customer and recover all details,Relevant
possible details like super dry walls can need more paint and make the offer more expensive,Irrelevant
after getting details from customer and or painter  the company sends an offer to the customer,Relevant
the customer verifies the offer and decides if he wants to place the order with the company,Relevant
when an order is received  the company has to check if all materials for painting are in stock,Relevant
if there is material missing  the company has to reorder and wait delivery of missing materials,Relevant
then the painter gets send to the customer,Relevant
the painter paints the walls and reports any problems or other events to the company,Relevant
for example  if painting the walls takes longer due to customer interference the price is higher,Irrelevant
the company adjusts the original offer based on the report and create a bill for the customer,Relevant
the customer pays the bill,Relevant
the process end with the painting company receiving the payment,Relevant
The customer is hungry and so goes to the restaurant and orders a hamburger,Relevant
The waiter takes the order,Relevant
If the customer has not received the order within 40 minutes   he tells the server and the process will start again  at  take the order  ,Relevant
Once the waiter has taken the order  the kitchen team gathers the ingredients,Relevant
They cook the disches,Relevant
For example   fries  burgers     ,Irrelevant
Someone set up the plate or wrap the order,Relevant
Then the waiter takes the prepared dish and brings it to the customer,Relevant
Within 15 minutes  the customer receives the dish,Relevant
The customer eats and his hunger is satisfied  end of process,Relevant
The customer applies for a trip,Relevant
The travel agency receives this request and looks for the destination  air tickets  hotel etc,Relevant
The travel agency then makes a proposal to the client,Relevant
The customer looks at whether the offer is suitable,Relevant
Or he doesn t like the offer and it s back to the beginning of the process   request a trip  ,Relevant
Either the customer likes the proposal and the process continues,Relevant
The customer confirms his choice ,Relevant
The travel agency confirms the hotel  the plane ticket and everything that follows,Relevant
The customer pays for the trip,Relevant
The agency receives the tickets and transfers them by e mail to the client,Relevant
A  poke bowl  is one of the main dishes of traditional Hawaiian cuisine,Irrelevant
It is made with raw fish cut into cubes  served as a starter or as a main course,Irrelevant
The process starts when you realize you are hungry and you decide to eat a poke bowl,Relevant
You go to the library to buy a cookbook specialized in poke bowls recipes,Relevant
Back home  you start reading the book to search for the recipe you prefer,Relevant
For example  a poke bowl with salmon  pineapples  peanuts  onions  and cabbage,Irrelevant
When the choice is made  you start making the list of ingredients you need,Relevant
When the list is done  you go to the grocery shop to buy the ingredients,Relevant
Back home  you start preparing the ingredients  weighing  cutting vegetables  cooking the rice ,Relevant
The kitchen contains all the cooking tools needed to prepare the poke bowl,Irrelevant
When done  you put the ingredients into the fridge for them to be fresh while eating,Relevant
Meanwhile  you set the table to eat,Relevant
After 30 minutes  you take a bowl and start pouring the rice into it,Relevant
You place the ingredients on the rice  salmon cubes  onions  pineapples  cabbage  and peanuts ,Relevant
You start eating! ,Relevant
A party is a social gathering of invited guests  typically involving eating  drinking  and entertainment,Irrelevant
The process starts by choosing the type of party you want to organize,Relevant
For example  an after Covid 19 party,Irrelevant
Then  you decide on the budget that you are willing to spend,Relevant
Then  you decide for the location  the date  and the time to hold the party,Relevant
Following that  you choose who you are going to invite  your guests ,Relevant
When the list is made  you send the invitations to each of your guests,Relevant
You can send the invitations via email  social media or by post,Irrelevant
You have to prepare a playlist which will motivate your guests to dance,Relevant
You plan activities for entertainment ,Relevant
For example a Beer pong  alcohol games with cards  karaoke    ,Irrelevant
Then  you do a list of supplies and go shopping,Relevant
You then prepare the location for receiving the guests  decorations  tables  seating  and tableware ,Relevant
Go dress yourself  and wait for your guests! ,Relevant
Zara is a chain of low cost clothing stores,Irrelevant
The process starts when the customer validates his full cart,Relevant
The customer register or sign up on the website ,Relevant
The customer choose his delivery method ,Relevant
For example  in a relay point  at home delivery  express delivery,Irrelevant
The customer enters his address or the desired press point ,Relevant
The customer choose his payment method ,Relevant
The customer enters his bank details ,Relevant
