sentence,class
The client is asked to display its personal data ,Relevant
For example  its age  name  address for the invoice  etc,Irrelevant
After the registration is confirmed  the employee must print the invoice ,Relevant
By the end of the day  there will be numerous invoices that need to be sent,Irrelevant
The employees put it in envelopes and sent it by mail,Relevant
The client receives the invoice and pays it,Relevant
The employees notify the completion of the order on the registration form,Relevant
A message is sent to the client to confirm their registration  the process is finished,Relevant
The process starts when the shop assistant checks the stock of clothes of the shop to know the needs,Relevant
When the missing items have been identified  he looks into the manufacturer s catalogue,Relevant
This catalogue is send twice a year to the shop  according to the seasons,Irrelevant
The shop assistant then look for references of the garments such as size and colours,Relevant
Once the choice is done  an order is sent to the manufacturer,Relevant
A confirmation mail from the manufacturer arrives after confirming the order,Relevant
If an item is missing  they mention it in the mail,Relevant
The manufacturer gives an approximate delivery date following its manufacturing schedule,Relevant
Within 8 days  the delivery is made,Relevant
When the shop assistant receives the order  he controls it and compares it with his purchase order,Relevant
Two days later  the vendor receives the invoice and he checks it with the delivery note,Relevant
He pays the invoice within 30 days or within 10 days with discount,Relevant
After that  he labels the selling prices and put the new product on the shelf,Relevant
He is then ready to sell it to the clients,Irrelevant
Rue Neuve in Brussels is great for shopping,Irrelevant
The process starts when all of a sudden  a griel gets her purse ripped off,Relevant
She watch the suspect running away,Relevant
She then asks a pedestrian to dial 101 to alert the police,Relevant
An operator picks up and the woman gives him a description of her thief,Relevant
The operator tells her that a team will be dispatched to the scene as soon as possible,Relevant
A response team arrives within 5 minutes and takes the woman s statement,Relevant
At the same time  another team searches the surrounding streets for the suspect,Relevant
If the suspect is found  he is arrested and taken to the police station,Relevant
Then  the stolen bag is returned to the owner,Relevant
In some cases  the bag is found on the suspect but is empty,Irrelevant
If not  the surveillance cameras in the surrounding area are analysed and a wanted notice is created,Relevant
In both cases  the lady comes to the police station to make her statement,Relevant
If she was injured during the robbery  she is offered a visit to the hospital,Relevant
If her attacker has not been found  she will be kept informed of the outcome of the investigation,Irrelevant
Anapharma is a drugstore located in Ans  next to a butcher shop,Irrelevant
The process starts when a customer passes the automatic door,Relevant
 The customer places himself in the queue or goes directly to the counter,Relevant
The customer gives his prescription to the pharmacist or asks for some medicine,Relevant
 For example  a specific medication or simply a box of cough drops,Irrelevant
The pharmacist looks at the availability of certain drugs in the computer,Relevant
Anapharma has a large inventory sorted alphabetically with the majority of necessary medicines,Irrelevant
The pharmacist prepares the customer s order,Relevant
The pharmacist scans the medicines,Relevant
A specific software automatically updates the stock as well as the purchase history of the customer,Relevant
The pharmacist informs the customer on how to take the medication and sticks the labels on the boxes,Relevant
The pharmacist supplies the client with his order,Relevant
The customer takes his order,Relevant
The customer pays cash or pays by card,Relevant
The customer leaves the drugstore  the process is finished,Relevant
Carrefour is a French retail group that provides customer with a complete service in any area,Irrelevant
The process starts when the customer enters the supermarket,Relevant
The customers takes a shopping trolley,Relevant
The customer check the availability of the items he needs,Relevant
The music in the supermarket allows him to spend a pleasant moment while shopping,Irrelevant
The customer puts the items he wants to buy in the shopping trolley,Relevant
The customer goes to the supermarket checkout,Relevant
The customer places all the items on the conveyor,Relevant
The supermarket cashier scans all the different products,Relevant
The scanner beeps at each item scanned,Relevant
The customer puts his items in a bag,Relevant
The supermarket cashier requests him the final price,Relevant
The customer pays cash or pays by card,Relevant
The customer puts away his shopping trolley ,Relevant
The customer leaves the supermarket  the process is finished,Relevant
Business process description of a Belgian company which manufactures macarons,Irrelevant
The process begins when the sales manager receives a call  an email or a demand directly from the website,Relevant
He registers the order in a software used across the company,Relevant
The production manager receives a notification that an order is arrived,Relevant
He checks if there are the available components in the stock to produce the required macarons,Relevant
There are different range of macarons  like sweet macarons  savoury macarons  gourmet macarons    ,Irrelevant
f the components are available  the production can begin but if not the manager has to order the components to a supplier and the production will be able to begin once the order is received,Relevant
After the production is done  the macarons are placed in a cold storage for at least one day and the production manager notify the software that the production is completed,Relevant
24 hours later  the packaging manager receives the notification and allocates the work to the workers,Relevant
Once the packaging is done  the sales manager is notified and he contacts the delivery company to come to take the merchandises and to deliver them to the customers,Relevant
The delivery company tells the sales manager when the macarons are delivered,Relevant
Either the completion time from the order received from the client to the delivery time respected  so the client must pay the total amount,Relevant
Or the delay is not respected and the company makes a discount,Relevant
 The process is completed when the company receives the money,Relevant
Business process description of a dry cleaning and sewing shop,Irrelevant
The process begins when a customer enters the shop  he can ask for two different services  the washing service of the sewing service,Relevant
Then the employee places the item in the washing process if the client wants it to be washed of if the item needs some sewing  it is placed separately in a crate for the tailor,Relevant
The first service process begins the following day  the item goes through the wash machine and the dryer,Relevant
Then the third step ironing is done the following day,Relevant
These three operations are done in two days,Irrelevant
The employee calls the client that it s done just after the ironing step and he can come pick up his good,Relevant
But if the client brings his item at the shop on Friday or on Saturday  the process is delayed by two days because the shop is closed on Sunday and on Monday,Relevant
The second service process  sewing  is done by a tailor,Irrelevant
The tailor comes each Thursday to pick up and return goods,Relevant
The client is informed by a call when the shop received the item from the tailor,Relevant
He comes bring it,Relevant
These two services stop when the client comes and pays in the shop,Relevant
Stephanie is an interior designer,Irrelevant
As a freelancer  she advertises on social networks,Relevant
Clients contact her either by phone  email or via social networks,Relevant
In a first step she meets the customer to develop the 3D plan of their desire,Relevant
For example  a virtual bathroom with the decoration elements they want,Irrelevant
Once the plan is finalized and validated  Stephanie orders the furniture and paint from the suppliers,Relevant
When she has received all the material  she goes to the customer s home to start her work,Relevant
She applies the 1st layer of paint,Relevant
After 48 hours of waiting  she put the second coat of paint,Relevant
Once the second coat of paint is dry  48h   she starts to assemble the furniture and the layout of the room,Relevant
Once the work is finished  she presents it to the client who validates or not the result,Relevant
If the client validates  Stephanie sends the invoice,Relevant
If not  she starts a new layout in collaboration with the client,Relevant
Once this second attempt is validated  Stephanie send the invoice,Relevant
There is a process to follow in order to become a federal officer in the Belgian Scout Federation,Irrelevant
First of all  this function is accessible to people who are at least 21 years old,Irrelevant
In order to be able to access this function  it is nevertheless necessary to follow trainings,Irrelevant
The first training of 4 days can either be done at the age of 18 years when you are a pioneer in a scout unit  Pi Days   or at the age of 19 years when you are a section leader  T1 ,Irrelevant
The process start when you do you first training,Relevant
Once this first training is finished  Pi Days or T1   you start the 2nd training of 3 days  T2 ,Relevant
After T2  a practical training of 150 hours is planned  which corresponds more or less to a 10 days camp,Relevant
Once the internship is completed  we move on to the 3rd stage of training of 4 days  the T3,Relevant
After the T3  a time of unity  TU  is foreseen  this one will last one WE  and will lead to the obtaining of the certificate of scout leader,Relevant
Once the certificate is obtained  the trained person can become a  come and see  within a unit team for 3 months,Irrelevant
After the 3 month period  an activity interview meeting is scheduled with the team s federal animator,Relevant
At this meeting  you can either confirm that you want to become a federal manager or decline,Relevant
If you refuse the position  you can either take another position within the federation or stop scouting,Relevant
The process begins with measuring the gas level at a small gas station  ,Relevant
Then send the results to a sales department after 24 hours  ,Relevant
A sales member accepts the results of the inventory level that he specifies so that he can send the results to the purchase department  ,Relevant
Once the order had been accepted by a member of the purchasing department  they proceed to the optimization of transportation  ,Relevant
The operation also involves the transfer of fuel to the gas station  and the delivery is accepted for the gas station ,Relevant
Colruyt is a chain of supermarkets that also offers a drive in service,Irrelevant
The process start when a customer goes on https   colruyt collectandgo be ,Relevant
The customer logs in to his account ,Relevant
The customer makes its shopping online,Relevant
The customer selects his colruyt relay point and his preferred time,Relevant
The customer pays for his shopping,Relevant
The Colruyt shop receive the order on the computer,Relevant
The workers prepare the order for the client,Relevant
At the fixed hour the client come to the drive in,Relevant
The client receives his order and leave  the process his finished ,Relevant
Booking is a website where customers can reserve an hotel easily,Irrelevant
The customer goes on booking com,Relevant
The customer selects where he wants to go and the date of his trip,Relevant
The customer selects the hotel of his choice,Relevant
The customer selects the type of room that he wants,Relevant
The customer registers all his personal information,Relevant
The customer pays for his reservation,Relevant
Booking receives the reservation ,Relevant
Booking confirms the reservation by e mail to the customer,Relevant
The process is finished,Relevant
 DELHAIZE is a Belgian supermarket chain that offers student jobs every year ,Irrelevant
The process starts when the student applies on the company s website ,Relevant
The recruitment manager receives the application and reviews it  The application is rejected if the candidate s profit does not match the one the company is looking for and the process ends ,Relevant
In case the profit matches  the recruiter schedules an interview with the candidate by sending an invitation ,Relevant
Once the interview is over  the recruiter judges and decides whether the application is accepted or rejected ,Relevant
If the application is rejected  a message is sent to the unfortunate candidate and the process ends ,Relevant
If the application is accepted  an offer is sent to the candidate ,Relevant
After receiving the offer  the candidate examines it in turn ,Relevant
If the offer is not satisfactory  he rejects it and the process ends ,Relevant
In case of satisfaction  he is recruited and the process ends ,Relevant
EUROFRUITS is a fruit and vegetable distributor serving mainly restaurants and fruit shops in the greater Namur region,Irrelevant
 Being perishable supplies  it sometimes happens that the products shipped do not meet the customers  requirements,Irrelevant
 The refund process is as follows ,Irrelevant
The customer sends a request for a refund,Relevant
The company receives the refund request,Relevant
After the request is received by a customer service agent  a refund file is created if the customer does not have one,Relevant
Refund requests of less than €100 are automatically credited to the customer s account,Relevant
Requests for more than 100 euros must be approved by the supervisor,Relevant
A refund is automatically credited to the client s account,Relevant
If the process is not completed after 7 days  the agent must send an email to the client indicating that the request is being processed,Relevant
After 30 days  the application is automatically approved,Relevant
If there is a refusal  the client is informed by email,Relevant
If the application is approved  the customer is informed by email and the process is completed ,Relevant
Uber Eats is a mobile application which allows to order food from restaurant and fast food,Irrelevant
The deliveries are made by independent drivers,Irrelevant
The process starts when the customer chooses a restaurant and make an order,Relevant
For example  the customer order sushi from Sushi Shop,Irrelevant
The restaurant is notified that a customer made an order on the Uber tablet,Relevant
The employee of the restaurant prepares the order,Relevant
The Uber Eats application send a notification to the nearest available drivers,Relevant
The driver receives the order and choose to accept it or to refuse it,Relevant
If he refuses it  the order is sent to another driver,Relevant
When the driver accepts the order  he goes to the restaurant to pick up the order,Relevant
When he took the order  he clicks on  Start the delivery  and the customer is notified that his order is on the way,Relevant
The customer can follow the driver on the Uber Eats application,Irrelevant
The drivers can deliver by car  by scooters or by bike,Irrelevant
When the driver has delivered the order  he can evaluate the customer and click on  Order delivered  and can accept now new orders,Relevant
When the customer has received his order  he can evaluate the driver and if the driver has already confirmed the delivery  he has X minutes to confirm that he received his order and the drivers is paid for his delivery,Relevant
If after X minutes he does not confirm the delivery  the order is automatically confirmed and the drivers is paid  the process is finished,Relevant
Green Wash is an automatic carwash located in Herstal  Belgium,Irrelevant
The process starts when a customer come with his car in the carwash,Relevant
The employees are notified that a car is waiting,Relevant
An employee asks to the customer what kind of wash program he would like,Relevant
For example  a simple exterior wash,Irrelevant
Then  the customer drives into the washing area,Relevant
The carwash is equipped by carwash brushes and all equipment needed to wash a car,Irrelevant
After the washing  the customer drives to the drying area,Relevant
In the drying area  the customer has to wait outside of his car because of social distancing,Relevant
The employees dry the outside of the car and the interior of the doors,Relevant
Then the customer pays by cash or pays by card for the wash,Relevant
If he has a fidelity card  he receives one more point,Relevant
If he has not a fidelity card  the employee asks him if he wants one or not,Relevant
If yes  the customer received a fidelity card,Relevant
The customer takes his car and leave the carwash  the process is finished,Relevant
PFS Web is an ecommerce,Irrelevant
One of its storage is located in Visé,Irrelevant
The process starts when the customer orders on the Clarins website,Relevant
The order is received by Clarins,Relevant
Clarins informed PFS of the order,Relevant
PFS prints the ticket and the adhesive and puts it in a box,Relevant
A picker gathers the order and puts it in the box with the ticket,Relevant
Sometimes  some samples are added if it s a big order,Relevant
Then  another person packs the order in a cardboard,Relevant
There are four different types of cardboard depending on the size of the order,Irrelevant
This person sticks the adhesive label on the cardboard,Relevant
Then  the cardboard is put on the conveyor belt,Relevant
At the other end of the treadmill  another person scans the order,Relevant
The cardboard is put on a pallet  ready to be posted,Relevant
The process starts when a person decides to apply for an internship in a company,Relevant
The person creates an account on the company s website,Relevant
To create an account  personal information is asked and information concerning the education,Irrelevant
Once the account is created  the person apply for the internship,Relevant
The company receives the application and examine it,Relevant
If the profile is interesting  the company contacts the person,Relevant
The company can contact the person by email or phone,Irrelevant
They choose a date together for an interview,Relevant
The candidate prepares for the interview by reviewing some theoretical courses,Relevant
With the current situation due to Covid  most of the interview are made online,Irrelevant
Then  during the interview  the representative of the company asks theoretical and personal questions,Relevant
At the end of the interview  the representative decides if the candidate is right for the internship,Relevant
If the candidate is right  the representative offers him the internship,Relevant
Later  the candidate signs the contract,Relevant
The client orders clothes online and request the shipping in the store ,Relevant
The client can pay directly online  or by transfer one the order is arrived ,Irrelevant
The order arrives at the store ,Relevant
The client is notified by e mail ,Relevant
He comes to the store the pick it ,Relevant
The employee go to the back of the store to take the order  it is stored there ,Relevant
The employee gives the package to the client ,Relevant
The client pays,Relevant
The client leaves,Relevant
Once the payment is received  the process is finished,Relevant
The client order his food online or call the restaurant to make his order ,Relevant
The waiter prints the order and bring it to the cookers,Relevant
The cookers start preparing the order ,Relevant
When the food is ready  the waiters put the food into bags with sauces and put the order on the counter ,Relevant
The delivery guys comes and take the orders ,Relevant
He delivers it to the client,Relevant
The client pays the food to the delivery guy  if he did not already do it online ,Relevant
The delivery guy leaves the order to the client and the process is completed,Relevant
 Les Co Pains  is a small bakery in the center of the village of Ocquier  aiming to be natural and organic in all their ingredients  ,Irrelevant
The process begins when a customer places an order either by phone or by visiting the bakery  ,Relevant
The cashier then asks for the necessary information and takes note of the order ,Relevant
That evening  the bakers take note of the orders  ,Relevant
The customer then comes to pay and collect his order on the agreed day  ,Relevant
If the order is not feasible  the bakers informs the cashier  ,Relevant
The next morning  the cashier contacts the customer by phone ,Relevant
There are then two options ,Irrelevant
If the customer wants to change the order  the process starts again  ,Relevant
Or the customer may wish to cancel the order  in which case the process stops  ,Relevant
The process begins when someone goes to the  Loliphant  store site ,Relevant
The customer searches the site  ,Relevant
For example  if the customer is looking for a stuffed animal  he will go to the  babies  tab  ,Irrelevant
Once the customer adds an item to his cart  a pop up will offer him to go to his cart or to continue shopping  ,Relevant
If the customer chooses to go to his cart  the page will redirect him to his cart  ,Relevant
If the customer chooses to continue shopping  he will be redirected to the home page and so on until he has finished shopping  ,Relevant
The created cart is valid for 2 days  ,Irrelevant
If after 2 days the cart is not viewed and paid  it will be deleted  ,Relevant
On the shopping cart page  the customer chooses a payment method and a pick up date in store as well as give additional information if they wish   ,Relevant
Once the payment is received  the store prepares the customer s order according to their instructions  if any  ,Relevant
If the order cannot be ready by the date set  the store contacts the customer and sets a new pickup date  ,Relevant
Once the order is ready  the customer picks it up at the store on the scheduled date  ,Relevant
 Daily is a fastfood restaurant that offers good quality hamburgers and fries,Irrelevant
 The employees prepare the salad  the meats  the bread  they pre cook the fries  ,Relevant
 Customers can come to the restaurant from 6pm to 10pm,Irrelevant
 The customer calls the employees of the restaurant to place an order,Relevant
 The employees asks the customer what he would like to eat,Relevant
 The employees prepares the food to go,Relevant
 The customer pays for the order,Relevant
 When the order is ready  the employees give the customer the bag with the food,Relevant
 At 10 pm the employees wash the kitchen and put everything in order for the next day,Relevant
 Ceral is a company that sells premium quality dog food,Irrelevant
 Ceral sends their recipe to a Belgian factory that makes dog food,Relevant
There are 6 different kinds  adult chicken  adult salmon  adult lamb  puppy chicken  puppy salmon  puppy lamb,Irrelevant
 Once the food is made and bagged  the Belgian factory sends the order to Ceral,Relevant
 Ceral unloads the goods,Relevant
 The client can come to the Ceral shop between 8am and 6pm,Irrelevant
 Ceral receives a visit from a customer who would like to buy kibble for his dog,Relevant
 The employees ask the customer what kind of food he would like for his dog  6 kinds ,Relevant
 When he has made his choice  the employee takes the bag of kibble to the customer s car,Relevant
 The customer pays  cash or card ,Relevant
 The employees tidy up the warehouse and check their stock to be able to welcome customers the next day,Relevant
Closhop is a shop for clothes  which sells pants   skirts   coat   ,Irrelevant
 The process starts when the founder decides to creat a new product,Relevant
 The founder chooses the fabrics  the colors and the prints of the clothes ,Relevant
 The founder transfers the ideas of the collection to a stylist ,Relevant
 The stylist creates some drafts of the clothes ,Relevant
 The stylist sends the drafts to the factory ,Relevant
 The factory chooses the fabrics with the founder of the brand ,Relevant
 The clothes are made during a certain time ,Relevant
 The clothes are finished and approved by the factory  check that the clothes have no defaults  ,Relevant
 The clothes are packed to be shipped ,Relevant
 The clothes are sent to the founder office ,Relevant
 The founder receives the clothes and can sell them,Relevant
 The process is finished,Relevant
 The process starts when the customer decides to buy a swimming pool ,Relevant
 The customer goes to the Swimming pool builder ,Relevant
 The customer goes back home ,Relevant
 The customer asks for a quotation ,Relevant
 The builder makes the quotation ,Relevant
 The customer chooses the different materials and colors of them ,Relevant
 The builder will choose and buy the materials to the factory ,Relevant
 The builder waits to receive the materials ,Relevant
 The builder begins the building site and dig a hole ,Relevant
 The builder calculate the dimension of the swimming pool ,Relevant
 The builder makes the wall of the swimming pool ,Relevant
 The builder makes the inside of the swimming pool ,Relevant
 The builder finishes the swimming pool ,Relevant
 The Customer puts water into the swimming pool ,Relevant
 The swimming pool is ready,Irrelevant
 The process is finished,Relevant
STRA is an NGO which rent tents to the scout,Irrelevant
 The process start when the client sends an email with the amount of tents he wants to rent the STRA  scout tent renting association  receive the mail of the client with the amount of tent the client wants,Relevant
 The STRA check if there are enough tents in the stock,Relevant
 The STRA send a mail to communicate the date of material disposure if there is enough stock or the STRA send a mail of refusal to the client if there is not enough stock and then process end,Relevant
 The client receives the mail with the date of materials disposure,Relevant
 The client waits the date asked by the STRA,Relevant
 The client go to the stock location,Relevant
 The client show the order document to the office,Relevant
 The STRA pick the right amount of reserved tent in its stock,Relevant
 The STRA produce an invoice for the client,Relevant
 The client pay the invoice,Relevant
 The client pick up the tents,Relevant
 The client come back home and end the process,Relevant
The process start when a client order a type of beers by email,Relevant
 The order of activation process is received by mail by the brewery,Relevant
 The brewery send to the client a mail to know if he wants a blond or a brown beer and a 25 cl bottle or 33cl bottle,Relevant
 The 33cl bottle is the most expensive type of bottle,Irrelevant
 The client receive the mail from the brewery,Relevant
 Meanwhile the brewery orders the activation of its production facilities  stand by ,Relevant
The brewery preheat the production tank,Relevant
 The client send his answer to the question Blond brown and 25cl 33cl by mail,Relevant
 The brewery receive the final answer by mail,Relevant
 The client selects the grain quality,Relevant
 The brewery add the grain selected in the production tank,Relevant
 The brewery select the 33cl bottle format or the brewery select the 25cl bottle format,Relevant
 The brewery launch the bottle filling process,Relevant
 The brewery stock the finished product,Relevant
 The brewery send a mail to the client to say the beer is ready,Relevant
 The client receive the confirmation mail from the brewery,Relevant
 The client pay online,Relevant
 The brewery check the account statement to verify if the client has paid,Relevant
 The brewery deliver the beer to the client and end the process,Relevant
 The process starts when the sending school makes a presentation about the Eramsus ,Relevant
 If interested the student sends application to the sending school ,Relevant
 The student chooses the destinations where he wants to go from a list ,Relevant
 The list contains 50 receiving schools ,Irrelevant
 The sending school receives the destinations and make decision for everyone ,Relevant
For example  3 students are going to Paris  2 others are going to Poland  etc  ,Irrelevant
 Student are notified of their final destination ,Relevant
 Student contacts receiving school to get information about the programme ,Relevant
 Student receives acceptance letter and information about the semester ,Relevant
 Student send information for scholarship to the sending school ,Relevant
 Sending school accept or reject scholarship ,Relevant
 The scholarship amount depends on chosen the destination ,Irrelevant
 If accepted  the student receives 30% of the scholarship before leaving ,Relevant
 Student leaves for one semester to the destination ,Relevant
 Student comes back ,Relevant
 Student sends information to sending school to prove the Erasmus is well completed ,Relevant
 If conditions are met  student receives 70% of the scholarship and the process is finished ,Relevant
 Student send application  CV and cover letter   to a company ,Relevant
 The company is Deloitte ,Irrelevant
 If the company is interested  it notifies the student that he should accomplish some tests  Otherwise  notifies student that the company is not interested ,Relevant
 Student do the tests ,Relevant
 There are three different tests to make ,Irrelevant
 The company analyses the results from the student ,Relevant
 If good results  the company asks the student for an interview  Otherwise the company notify the student that the process is finished  ,Relevant
 The student accepts or rejects the interview invitation ,Relevant
 After the interview  the company analyses the results ,Relevant
 If the results are good or bad  the company notify the student of their decision  ,Relevant
 The student receives the notification ,Relevant
 If the results are good  the process is finished  If they are not good  the student starts again with a new company  ,Relevant
 The student starts working in the company,Relevant
 Process starts when a potential student registers,Relevant
 Potential student signs up for online registration on the site of university,Relevant
 He uploads digital document copy,Relevant
The unviersity verify uploaded copy of documents,Relevant
candidat receives a registration notification,Relevant
 University starts a candidate application validation,Relevant
 If an application form fillled correctly  end of process,Relevant
 If an application form incorrectly filled  University informs a candidate,Relevant
 Candidat signs up,Relevant
 He updates an application form and replaces the documents   after which the procedure of candidate application  validation renews for him,Relevant
 The data is analyzed for compliance with the processing admission criteria,Relevant
 University distributes the candidates,Relevant
 Then university approves evaluation results,Relevant
 university sends a notification about results   2 ,Relevant
 or university publishes admission results,Relevant
 In both cases evaluation process ends,Relevant
After notifying the candidate  the stage of confirmation  begins with the 3 parallel stages ,Relevant
If candidat cancel an application  university requests an application  then updates candidate status ,Relevant
If confirmation time is expired  university updates candidate status ,Relevant
Candidate delivers an original document and  signs scholarsheep agreement  ,Relevant
After signing of scholarsheep agreement  University updates a candidate status ,Relevant
After update of candidate status in all cases   university publishes final results ,Relevant
After publication of final results process ends ,Relevant
 The process starts when the client calls the driving license agency ,Relevant
 The driving agency check its agenda ,Relevant
 The driving agency proposes some dates of appointment to pass the test ,Relevant
 The client accepts or refuse ,Relevant
 If he accepts  a guide is selected ,Relevant
 The client comes the day of this exam ,Relevant
 The guide observes the client while he is doing his test ,Relevant
 the guide notifies the results to the agency ,Relevant
 The agency delivers the license ,Relevant
 If the client refuses   he have to chose to rather not pass his exam anymore or take another appointmen!,Relevant
Zalando is an online clothing and shoe store founded in 2008 by Robert Gentz and David Schneider,Irrelevant
 The process starts when a customer enters Zalando s website,Relevant
 Zalando is automatically notified about the customer s presence,Relevant
 The client fills up its virtual shopping cart,Relevant
 Zalando automatically checks its stock and informs the client if any selected item is not available,Relevant
 Then the client checks if all the information in its shopping cart is correct and modifies it if necessary,Relevant
 The customer has at that moment the possibility to add a discount code if he has one,Irrelevant
 Then the customer writes his shipping and billing address,Relevant
 The client chooses its means of payment between invoice  bancontact  credit card or Paypal,Relevant
 The customer then validates its order,Relevant
 Zalando sends a mail to inform the customer that confirms his order,Relevant
 The customer has 14 days to pay his debts,Irrelevant
 Zalando sends a tracking link to the customer to locate its package when it s getting shipped,Relevant
 Finally  the package arrives at the customer s home and the process is finished,Relevant
The process starts when a client enters the club s website,Relevant
 The customer chooses the match he wants to see,Relevant
 Then the client selects the number of tickets he needs,Relevant
 Then the client choose between VIP or non VIP seats,Relevant
 If the client chooses VIP seats the client directly pays  the football club receives the payment and sends the tickets by post to the customer,Relevant
 If the client chooses Non VIP seats  then the client needs to choose in which stand he wants his seat s ,Relevant
 The customer buy some drinks and food tickets at this moment,Relevant
 For example  two beers and one burger,Irrelevant
 The client insert his fan club card number in order to have a small discount,Relevant
 Then the website redirects the client to the payment zone where the client pays online,Relevant
 Finally  the client receives its ticket s  at home by post and the process is over,Relevant
The process starts when a customer asks an estimate to the company by phone or by mail,Relevant
The boss has two choices   accepts or rejects the request,Irrelevant
If the boss agreed  the customer explains the project to the boss,Relevant
If he rejects the request  the process is over,Relevant
The boss takes in charge the ask and accomplishes the estimate,Relevant
Once the estimate finished  the boss sends his work  the price and the deadlines to the customer,Relevant
The customer accepts  modifies or give up the project,Relevant
If the customer wants to modify the project  he notifies the company and the process restarts at step 3,Relevant
Once the customer accepts  the company receives the notification,Relevant
Then  the boss plans the course of the site and entrusts it to a site manager to manage the workers and the material process,Relevant
Around the middle of the work  the company asks a payment for the work already done to the customer,Relevant
At the end  the boss finalizes the accounts and send them to the customer,Relevant
Once the customer paid  the process is finished,Relevant
The company sometimes uses subcontractors,Irrelevant
The process starts when a customer wants to build something and asks the help from the company by phone or by mail,Relevant
Three persons run the company,Irrelevant
The boss has two choices   accepts or rejects the request,Relevant
If he rejects the request  the process is over,Relevant
If the boss agreed  the customer explains his project to the boss,Relevant
The boss takes in charge the ask and accomplishes an estimate to evaluate the time and the cost of the training,Relevant
Once the estimate finished  the boss sends his work  the price and the deadlines to the customer,Relevant
The customer accepts or give up the project,Relevant
If the customer accepts  the company receives the notification,Relevant
